ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
6956,Egypt,Social Science,Political Science,Univ,اكتسب النظام الدولى صفة العالمیة بدخول الولایات المتحدة والیابان ساحة التأثیر الدولي وكان ذلك منذ:,,C,نھایة القرن الـ 18م.,نھایة القرن ال 20 م,بدایة القرن ال 20 م.,نھایة القرن 19 وبدایة 20 م.,,0
6957,Egypt,Social Science,Political Science,Univ,- مؤتمر عالج مشكلة التسلیح والمسائل المتصلة بشأن الحرب ھو:,,A,مؤتمرات لاھاى.,مؤتمر فرساى.,مؤتمر سان فرانسیسكو.,كل ما سبق ذكره خطأ.,,0
6958,Egypt,Social Science,Political Science,Univ,نشبت الحرب العالمیة الاولى في عام:,,A,1914,1918,1939,1945,,0
6959,Egypt,Social Science,Political Science,Univ,إن قیام الثورة البلشیفیة عام 1917م في روسیا كان على ید الزعیم:,,B,كارل ماركس.,لینین.,جورباتشوف,ستالین.,,0
6960,Egypt,Social Science,Political Science,Univ,احداث متتابعة قد تكون تعاونیة أو صراعیة ھى:,,C,العلاقات الدولیة.,الدبلوماسیة.,التفاعلات,غیر ذلك.,,0
6961,Egypt,Social Science,Political Science,Univ,صنف ’’ أرنولد والفرز ‘‘ الأھداف القومیة إلى:,,D,أھداف التوسع والعزلة وإنكار الذات.,أھداف قومیة مباشرة وغیر مباشرة.,أھداف قومیة وأھداف فوق القومیة,جمیع ما سبق ذكره صحیح.,,0
6962,Egypt,Social Science,Political Science,Univ,نھج یعبر عن المعتقدات السیاسیة والاجتماعیة السائدة ھو:,,B,النھج التحلیلى.,النھج الایدیولوجي.,السیاسة الخارجیة.,أنماط السیاسات الخارجیة.,,0
6963,Egypt,Social Science,Political Science,Univ,یعتبر الھدف الاستراتیجى الأول لغالبیة الدول ھو:,,D,زیادة القوة.,التوسع.,زیادة مستوى الثراء الاقتصادى.,حمایة الإقلیم.,,0
6964,Egypt,Social Science,Political Science,Univ,"- صاحب اصطلاح ""مزاج السیاسة الخارجیة "" للدلالة علي المیول العامة لفئات واسعة من الرأى العام ھو:",,A,جابریل ألموند.,دیفید إیستون.,ھارولد لاسویل.,غیر ما سبق ذكره.,,0
6965,Egypt,Social Science,Political Science,Univ,ھى سیاسات تسعى للحفاظ على الظروف الدولیة القائمة:,,B,سیاسات إقلیمیة وفوق إقلیمیة.,سیاسات الوضع الراھن.,سیاسات الدول الكبرى والصغیرة.,سیاسات معادیة وصدیقة.,,0
6966,Egypt,Social Science,Political Science,Univ,أحد المعاییر الرئیسیة التى تحدد الأھداف في السیاسات الخارجیة للدول:,,A,الشخصیة القومیة.,السیاسة الخارجیة.,العلاقات الدولیة,الرأي العام.,,0
6967,Egypt,Social Science,Political Science,Univ,- أھداف تشتمل على جانب من الغموض وغالباً ما تكون مطاطةھي:,,D,الاھداف المحددة.,الاھداف الحقیقة.,الاھداف المعلنة.,غیر ذلك.,,0
6968,Egypt,Social Science,Political Science,Univ,- خسرت ألمانیا الحرب العالمیة الأولي والثانیة لانھا استبعدت احتمال أن تدخل ضدھا:,,C,فرنسا.,بریطانیا.,الولایات المتحدة الأمریكیة.,الاتحاد السوفیتي.,,0
6969,Egypt,Social Science,Political Science,Univ,ھى ما تحاول أن تصل الیھ الدول من وراء موقف معین:,,C,الاھداف المحددة.,الاھداف المعلنة.,الاھداف الحقیقیة.,كل ما سبق ذكره صحیح.,,0
6970,Egypt,Social Science,Political Science,Univ,من أھم المدارس التي تركز على استخدام القوة وزیادتھا في العلاقات الدولیة ھي:,,A,المدرسة الواقعیة.,المدرسة المعیاریة.,المدرسة السلوكیة.,غیر ذلك.,,0
6971,Egypt,Social Science,Political Science,Univ,الإمبراطوریة الرومانیة وألمانیا النازیة والمشروع الصھیوني الغربي أمثلة تاریخیة على:,,D,استعمال القوة في السیاسة الخارجیة.,تناقض الأھداف الحقیقیة والمعلنة.,مشاریع توسعیة.,كل ما سبق ذكره صحیح.,,0
6972,Egypt,Social Science,Political Science,Univ,المسئولیات الرئیسیة للعمل الدبلوماسي ھي:,,D,حمایة مصالح الدولة والدفاع عنھا.,التفاوض,تمثیل الدولة وعرض وجھة نظرھا.,كل ما سبق ذكره .,,0
6973,Egypt,Social Science,Political Science,Univ,من الأدوات الاقتصادیة في السیاسة الخارجیة:,,A,التعریفات الجمركیة.,المناورة.,الدعایة.,التفاوض.,,0
6974,Egypt,Social Science,Political Science,Univ,وسیلة من وسائل الدولة الاقتصادیة المستخدمة في تنفیذ السیاسة الخارجیة بمقتضاھا تمارس الدولة رقابة صارمة:,,A,القیود النقدیة.,القیود الكمیة.,الحظر الشامل.,لا شيء مما سبق.,,0
6975,Egypt,Social Science,Political Science,Univ,اتفاق تتعھد بمقتضاه دولتان أو أكثر بالتعاون وسلك سیاسات متجانسة بما یتفق ومصالح الدول المشتركة وذلك لتحقیق ھدف أو أھداف تري أنھا لا تستطیع تحقیقھا بمفردھا:,,A,الحلف.,المعاھدة.,المساعدة الخارجیة.,البروتوكول.,,0
6976,Egypt,Social Science,Political Science,Univ,"قائل ھذه العبارة: ’’ أن دراسة الكیفیة التي أدت إلي انھیار الحضارات الإنسانیة القدیمة یكشف عن أن الحروب كانت علي رأس العوامل التي سببت ذلك الانھیار, وقد تأكد ذلك بتقصي أسباب أنھیار كل الحضارات المعروفة تاریخیاً ‘‘ھو:",,A,أرنولد توینبي.,جوبلز.,اوبنھایم.,ماكس فیبر.,,0
6977,Egypt,Social Science,Political Science,Univ,من العوامل المؤثرة فى السیاسة الخارجیة المصریة:,,D,الموقع الجغرافي.,القوة العسكریة.,القوة الاقتصادیة.,كل ما سبق ذكره.,,0
6978,Egypt,Social Science,Political Science,Univ,یعتبر أعلى سلطة فى الجھاز التنفیذى والمتحدث باسم البلاد فى المحافل الدولیة ھو:,,B,وزیر الخارجیة.,رئیس الجمھوریة.,رئیس البعثة الدبلوماسیة.,كل ما سبق ذكره خطأ.,,0
6979,Egypt,Social Science,Political Science,Univ,من اجھزة صنع السیاسة الخارجیة في مصر:,,D,رئیس الجمھوریة.,وزارة الخارجیة.,مجلس الشعب.,كل ما سبق ذكره صحیح.,,0
6980,Egypt,Social Science,Political Science,Univ,"تُعد إحدي دوائر السیاسة الخارجیة لمصر, التي كان نھرو وتیتو وعبدالناصر أھم أقطابھا الأوائل, الذین قاموا بإنشائھا ھي:",,C,الدائرة الأفریقیة.,الدائرة العربیة.,الدائرة الحیادیة.,الدائرة الإسلامیة.,,0
6981,Egypt,Social Science,Political Science,Univ,السلام كأحد اغراض التنظیم الدولى یتوقف على:,,D,أسالیب الردع.,الطرق السلمیة.,قوة الاجھزة.,كل ما سبق ذكره.,,0
6982,Egypt,Social Science,Political Science,Univ,إن محاولات التنظیم الدولى قد تطورت خلال النصف الثانى من القرن:,,C,السابع عشر.,الثامن عشر.,التاسع عشر,العشرین.,,0
6983,Egypt,Social Science,Political Science,Univ,إذا تم الاتفاق بین الدول على نشر الوعى الصحى ومكافحة الفقر والجھل وتجارة الرقیق فأن ذلك یكو ضمن:,,B,التفاھم الثقافى.,التفاھم الاجتماعى.,التفاھم الاقتصادى.,التفاھم الفنى.,,0
6984,Egypt,Social Science,Political Science,Univ,تُعد السوق الاوروبیة المشتركة من أنواع المنظمات ھي:,,C,العالمیة.,القاریة.,الإقلیمیة.,المنظمات غیر الحكومیة,,0
6985,Egypt,Social Science,Political Science,Univ,كانت الدول الممثلة فى مؤتمر لاھاى الأول تشمل:,,A,دول أوروبیة.,دول افریقیة.,دول عربیة.,كل ما سبق ذكره.,,0
6986,Egypt,Social Science,Political Science,Univ,مؤتمر تضامنت فیھ الشعوب الافریقیة والاسیویة:,,B,مؤتمر لاھاى 1907م.,مؤتمر باندونج 1955م.,مؤتمر نیو سایریس 1910م.,مؤتمر فیینا 1815م.,,0
6987,Egypt,Social Science,Political Science,Univ,یقوم مجلس الجامعة العربیة بتعیین الأمین العام للجامعة بموافقة:,,C,ربع الاعضاء.,نصف الاعضاء.,ثلثي الاعضاء.,غالبیة الاعضاء.,,0
6988,Egypt,Social Science,Political Science,Univ,موقف یُنظم فیھ الصراع بقواعد مقبولة بالتبادل:,,C,المبادرة.,المناظرة.,المنافسة,نمط المعركة.,,0
6989,Egypt,Social Science,Political Science,Univ,ھى الصراعات الموضوعیة التى تعى بھا كل اطرافھا:,,A,الصراعات الكامنة.,الصراعات الزائفة.,الصراعات الثنائیة.,الصراعات الظاھرة.,,0
6990,Egypt,Social Science,Political Science,Univ,نمط صراعى من المحتمل فیھ بدرجة أكبر أن یقود إلى اكتشاف الحل المقبول:,,D,المنافسة.,نمط المباراة.,نمط المعركة.,المناظرة.,,0
6991,Egypt,Social Science,Political Science,Univ,المُفكر الذى اعتبر أن نظم الحكم المطلقة فى أوروبا فى القرن 18م كانت السبب الرئیسى للحروب ھو:,,A,جان جاك روسو.,ماكس فیبر.,كارل ماركس.,دیفید إیستون.,,0
6992,Egypt,Social Science,Political Science,Univ,"عندما تكون مجرد مظھر خارجى لھرم كامل من مصادر التعارض الاخرى, فإن مصادرالصراع ھنا تكون:",,A,ایدیولوجیة.,سكانیة.,فردیة - نفسیة.,جغرافیة.,,0
6993,Egypt,Social Science,Political Science,Univ,"صنف"" فرنون فأندیك "" الاھداف القومیة للدول:",,D,الدول المتملكة والدول المحرومة,دول الامر الواقع,دول الرفاھیة ودول الرفاھیة,كل ما سبق ذكره.,,0
6994,Egypt,Social Science,Political Science,Univ,تتمیز بوجود مصالح وانشطة تتجاوز إقلیمھا المباشر:,,B,سیاسات خارجیة إقلیمیة.,سیاسات خارجیة فوق إقلیمیة.,سیاسات خارجیة تدخلیة.,سیاسات خارجیة معادیة.,,0
6995,Egypt,Social Science,Political Science,Univ,أھداف تشتمل على جانب من الغموض وغالباً ماتكون مطاطة:,,A,الاھداف العامة.,الاھداف المحددة,الاھداف المعلنة.,الاھداف الحقیقیة,,0
6996,Egypt,Social Science,Political Science,Univ,ھو المرجع الأول فى كل ما یتعلق بدبلوماسیة الدولة:,,C,رئیس مجلس الشعب.,الممثل الدبلوماسى.,وزیر الخارجیة.,غیر ما سبق ذكره.,,0
6997,Egypt,Social Science,Political Science,Univ,یتخذ ھذا الاسلوب شكل إنشاء اجھزة إخباریة مھمتھا الإساءة إلى الاجھزة الإخباریة ذات السمعة المعروفة:,,A,أسلوب الدعایة الخفیة.,أسلوب التحریف.,الاسلوب الاخبارى.,كل ما سبق ذكره.,,0
6998,Egypt,Social Science,Political Science,Univ,عندما یتم تقسیم الأحلاف إلي دفاعیة أو ھجومیة.. فأن ذلك یكون على اساس معیار:,,A,الغرض.,المدة.,القوة.,العدد.,,0
6999,Egypt,Social Science,Political Science,Univ,ٌهدف مقرر الفكر السٌاسً فً الاسالم إلى....,,D,التعرف على نشأة الفكر السٌاسً االسالم.,تطور الفكر السٌاسً االسالمً .,قضاٌا الفكر السٌاسً االسالمً .,كل ما سبق.,,0
7000,Egypt,Social Science,Political Science,Univ,من رواد الفكر السٌاسً فً الاسالم........,,D,بن أبً ربٌع.,الفاراب.,الماوردي.,كل ما سبق.,,0
7001,Egypt,Social Science,Political Science,Univ,المفكرر الاسرالمً الر ي بنرى أفكرار السٌاسرٌ بشرأن تطروٌر ال ٌراة السٌاسرٌ فرً الدولر الاسالمٌ على فكرة المدٌن الفاضل ...,,B,بن أبً ربٌع.,الفاراب.ً,الماوردي.,كل ماسبق.,,0
7002,Egypt,Social Science,Political Science,Univ,ٌعتبرر أول مرن بنرى القواعرد العلمٌر السرلمٌ القالمر علرى الت لرٌالت الواقعٌر فرً علرم السٌاس ....,,C,الفاراب.ً,أبن تٌمٌ .,أرسطو.,أفالطون.,,0
7003,Egypt,Social Science,Political Science,Univ,من المفكرٌن الاسالمٌٌن ال ٌن بنرو أفكرار م وت لرٌالتهم السٌاسرٌ ب رورة واقعٌر بعٌردا عن رسم المدن المثالٌ الخٌالٌ .......,,B,الفاراب.,ابن خلدون.,افالطون.,كل ما سبق.,,0
7004,Egypt,Social Science,Political Science,Univ,من المفكرٌن الاسالمٌٌن الر ٌن بنرو افكرار م وت لرٌالتهم الساسرٌ ب رورة خٌالٌر برسرم ورة مثالٌ للدول الاسالمٌ على الاسس الدٌنٌ السلٌم والقوٌمه...,,A,الفاراب.ً,ابن خلدون.,ابن تٌمٌ .,كل ما سبق.,,0
7005,Egypt,Social Science,Political Science,Univ,"بنى أبن خلدون نظرٌته الرالدة فً الفكر السٌاسً الاسالمً نظرٌ "" الع بٌ "" كأسراس ل ...........",,D,تكوٌن الدول .,دافع نشأة الدول .,عامل من عوامل أنهٌار ا.,كل ما سبق.,,0
7006,Egypt,Social Science,Political Science,Univ,من القواعد الاساسٌ لل كم فً الاسالم....,,D,ال كم بما أنزل هللا.,الشورى.,ال كم القالم على الرضى.,كل ما سبق.,,0
7007,Egypt,Social Science,Political Science,Univ,"إلى من تسند المقول "" ولٌت علٌكم ولست بخٌركم فأن أ سنت فأعٌنونً وإن أسرأت فقومونً"".....",,C,عمر إبن الخطاب.,عمرو ابن العاص.,أبو بكر ال دٌق.,على أبن أبً طالب.,,0
7008,Egypt,Social Science,Political Science,Univ,مررن الشررروط الاساسررٌ التررً ٌ ررب توافر ررا فررً ال رراكم فررً الدولرر الاسررالمٌ ....,,D,االٌمان.,التقوى.,الورع,كل ما سبق.,,0
7009,Egypt,Social Science,Political Science,Univ,نّوع المسلمون الاولل فً مسمٌات ال اكم منها...........,,D,الخلٌف .,االمام.,الرلٌس.,أ&ب فقط.,,0
7010,Egypt,Social Science,Political Science,Univ,تعددت فً الدول الاسالمٌ الاولى الا ناس والعرقٌات ت ت مسمى المرواطنٌن فمنهم....,,D,االم االسالمٌ .,أ ل الكتاب.,المشركون.,كل ما سبق.,,0
7011,Egypt,Social Science,Political Science,Univ,تأثرت كتابات وت لٌالت المفكرٌن الاسالمٌٌن بفكر الع ر....,,A,الٌونان.,الرومان.,المسٌ .ً,كل ما سبق.,,0
7012,Egypt,Social Science,Political Science,Univ,أطلق المفكرون أسم او لقب المعلم الاول على .,,B,أفالطون.,أرسطو.,أبن تٌمٌ .,الفاراب.,,0
7014,Egypt,Social Science,Political Science,Univ,ٌعتبر رالد الفلسف السٌاسٌ اإلسالمٌ .......,,B,أبن تٌمٌ .,الفاراب.,أبن بً ربٌع.,أبن خلدون.,,0
7015,Egypt,Social Science,Political Science,Univ,ٌعتبر من أ م مؤلفات الفارابً كأ د المفكرٌٌن الاسالمٌٌن ً .,,D,أ ل المدٌنه الفاضل .,االخالق.,السٌاسات المدنٌ .,أ& ت فقط.,,0
7016,Egypt,Social Science,Political Science,Univ,ٌعتمررررررد الفررررررارابً كأ ررررررد المفكرررررررٌٌن السٌاسررررررٌٌن الاسررررررالمٌٌن علررررررى أن الانسان....,,D,أ تماعً بطبع .,مدن.,ٌمٌل للعٌش فً ماعه.,كل ما سبق.,,0
7017,Egypt,Social Science,Political Science,Univ,ٌعتمد الفارابً على أن الا تماع البشري .....,,D,م طنعا.,طبٌعٌا.,تم.ً,ب & ت فقط.,,0
7018,Egypt,Social Science,Political Science,Univ,قسم الفارابً الم تمعات إلى ......,,A,كامل وغٌر كامل .,دٌث وقدٌم .,قوٌه وضعٌف .,كل ما سبق.,,0
7019,Egypt,Social Science,Political Science,Univ,قسم الفارابً الم تمعات الكامل إلى .,,D,وسطى.,عظمى.,غرى.,كل ما سبق.,,0
7020,Egypt,Social Science,Political Science,Univ,بنى الفارابً المدٌن الفاضل واسند ال كم فٌها ل........,,D,الخلٌف .,االمٌر.,الول.ً,الفٌلسوف ال اكم.,,0
7021,Egypt,Social Science,Political Science,Univ,أستند الفارابً فً أختٌار ال اكم الفٌلسوف فً المدٌن الفاضل على.....,,D,مؤ الت عقلٌ .,مؤ الت رو ٌ .,مؤ الت سدٌ .,أ&ب فقط .,,0
7022,Egypt,Social Science,Political Science,Univ,أستند الفارابً على أسناد ال كم بامتالك......,,A,ال كم .,الثروة.,القوة.,كل ما سبق.,,0
7023,Egypt,Social Science,Political Science,Univ,وفقررا للفررارابً تت ررول المدٌنرر الفاضررل إلررى مضررادات المدٌنرر الفاضررل فررً ال ..........,,A,غٌاب ال كم .,غٌاب القوة.,غٌاب الثروة.,كل ماسبق.,,0
7024,Egypt,Social Science,Political Science,Univ,وفقا للفارابً من مضادات المدٌن الفاضل عند .......,,D,المدٌن ال ا ل .,المدٌن الفاسق .,المدٌن الضال .,كل ما سبق.,,0
7025,Egypt,Social Science,Political Science,Univ,تعتبر النوابت عند الفارابً من .........,,B,المدٌن الفاضل .,مضادات المدٌن الفاضل .,أسس ال كم .,لٌست مما سبق.,,0
7026,Egypt,Social Science,Political Science,Univ,أطلق علٌه أرسطو العرب .....,,B,أبن تٌمٌ .,أبن خلدون.,الفاراب.,الماوردي.,,0
7027,Egypt,Social Science,Political Science,Univ,من نظرٌات أبن خلدون ....,,C,نظرٌ ال ق.,نظرٌ العدل.,نظرٌ الع بٌ .,كل ما سبق.,,0
7028,Egypt,Social Science,Political Science,Univ,من أ م ما اء به أبن خلدون من أفكار...,,D,دد عمر الدول .,تناول االقت اد السٌاس.,ت دث عن العمران البشري وارتباط بالمناخ.,كل ماسبق.,,0
7029,Egypt,Social Science,Political Science,Univ,إن الأيديولوجية ........... تطورت نتيجة إنهيار النظام الفيودالي.,,C,اإلشتراكية,النسوية,الليبرالية,المحافظة,,0
7030,Egypt,Social Science,Political Science,Univ,اتسمت أفكار اإليدلوجية ......... باألفكار الراديكالية.,,D,اإلشتراكية,المحافظة,الفوضوية,الليبرالية,,0
7031,Egypt,Social Science,Political Science,Univ,انتمدت اإليدلوجية ....... الامتيازات السياسية وااللتصادية لإلرستمراطية المالكة لألرض وعدم عدالة النظام الفيودالي.,,A,الليبرالية,النسوية,الفوضوية,المحافظة,,0
7032,Egypt,Social Science,Political Science,Univ,يتجسد المولف السياسي لأليديولوجية ..... بتمسكها بالميم والمعتمدات المتمثلة في الفرد والحرية والعمل والعدالة والتسامح.,,D,الفوضوية,المحافظة,النسوية,الليبرالية,,0
7033,Egypt,Social Science,Political Science,Univ,يعد الأيمان بأولوية الفرد هو الملمح المميز لأليديولوجية .,,B,النسوية,الليبرالية,المحافظة,اإلشتراكية,,0
7034,Egypt,Social Science,Political Science,Univ,تعتبر الحرية في اإليديولوجية ..... حما طبيعيا ومتطلبا جوهريا لتحميك الوجود اإلنساني.,,C,المحافظة,اإلشتراكية,الليبرالية,النسوية,,0
7035,Egypt,Social Science,Political Science,Univ,تموم اإليديولوجية....... للعدالة علي الاعتماد في المساواة بصور متنوعة,,D,اإلشتراكية,النسوية,المحافظة,الليبرالية,,0
7036,Egypt,Social Science,Political Science,Univ,خرجت الأفكار اإليديدلوجية ........ رد فعل للتغيير الالتصادي واالجتماعي والسياسي.,,B,اإلشتراكية,المحافظة,الليبرالية,النسوية,,0
7037,Egypt,Social Science,Political Science,Univ,".9 يتجسد المولف السياسي لأليديولوجية ....... بتمسكها بالميم والمعتمدات التماليد, النمص البشري, المجتمع العضوي.",,A,المحافظة,النسوية,الفوضوية,اإلشتراكية,,0
7038,Egypt,Social Science,Political Science,Univ,لدم ..........حجج ضد التغيير لدفاعها المتكرر للمحافظة علي التماليد التي تشير إلي الميم والممارسات والمؤسسات.,,A,المحافظون,الفوضويون,الليبراليون,اإلشتراكيون,,0
7039,Egypt,Social Science,Political Science,Univ,ينظر .........للبشر علي أنهم نالصين اجتماعياً إلنهم مخلولات تابعة ولاصرة سيكولوجيا,,B,الفوضويين,المحافظين,اإلشتراكين,الليبرالين,,0
7040,Egypt,Social Science,Political Science,Univ,يشكل المذهب العضوي في الأيديولوجية ........ألنه ينظر إلي المؤسسات من منظور وظيفي حيث تنمو المؤسسات وتبمي السبب وذلن السبب ألنها تسهم في الحفاظ علي بماء الكل الاجتماعي,,B,الفوضوية,المحافظة,الليبرالية,النسوية,,0
7041,Egypt,Social Science,Political Science,Univ,يؤمن ........علي أن البشر مخلولات تابعة وساعية لألمن ويستدعي ذلن عدم وجدوهم خارج الوجود خارج المجتمع ألنهم يحتاجون بشدة إلي الانتماء,,D,الليبراليون,اإلشتراكيون,النسويون,المحافظون,,0
7042,Egypt,Social Science,Political Science,Univ,"اعتمد ..........أن المجتمع الهيراركي يتسم بتدرجات اجتماعية مؤسسة ثابته, ولذا تم رفض المساواة الاجتماعية ألن السلطة والمكانة الملكية بتتوزع بصورة غير متكافئة",,C,النسويون,اإلشتراكيون,المحافظون,الليبراليون,,0
7043,Egypt,Social Science,Political Science,Univ,"يؤمن ........أن الملكية تعكس كفاءة حيث سيحصل علي الثروة أولئن الذين يعملون بجدية ويتمتعون بالموهبة وتعرف” بالملكية مكتسبة”,ألنها تمنح الملكية لألفراد إحساس الثمة والطمأنينة",,A,المحافظون,الليبراليون,اإلشتراكيون,الفوضويون,,0
7044,Egypt,Social Science,Political Science,Univ,"يتجسد المولف السياسي لأليديولوجية ........بتمسكها بالميم والمعتمدات المتمثلة في الجماعة , التعاون , المساواة , الملكية العامة",,A,اإلشتراكية,الليبرالية,الفوضوية,النسوية,,0
