ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
1869,,STEM,Natural Science,Middle,أي المواد التالية يمكن استخدامها في صناعة الأسلاك الكهربائية بدلاً من النحاس؟,,B,المطاط,الفضة,الخشب,البلاستيك,,0
1870,,STEM,Natural Science,Middle,أي من صفات الصخر هي الأنسب لاستخدامه في المطابخ وواجهات الأبنية؟,,C,يمتص الماء,يسهل قصه,قاسي,نسيج ناعم,,0
1871,,STEM,Natural Science,Middle,أي القوى التالية يجب أن يتغلب عليها الجسم ليبداً بالحركة ؟,,C,إدفع,احتكاك ديناميكي,الاحتكاك الساكن,سحب. شد,,0
1872,,STEM,Natural Science,Middle,أي المراحل تعد الأطول في دورة حياة الإنسان؟,,B,الصفوله المبكرة,الرشد,المراهقة,الطفولة,,0
1873,,STEM,Natural Science,Middle,لماذا لا تجف مياه البحار عبر ملايين السنين على الرغم من تبخر الماء المستمر بسبب حرارةالشمس ؟,,B,بسبب كمية المياه الكبيرة على سطح الأرض,بسبب دورة الماء في الطبيعة,لأن كمية المياه المتبخره قليلة,لأن حرارة الشمس قوية,,0
1874,,STEM,Natural Science,Middle,أي زوجين من التالي يمكن التمييز بينهما من حيث قابلية الذوبان في الماء؟,,B,الحديد و الرمل,الل و الرمل,الإثير والرمل,الزيت و الرمل,,0
1875,,STEM,Natural Science,Middle,ما هي الخلايا النباتية التي تحتوي على الكلوروفيل ؟,,B,لصا خلايا الخشب,الخلايا العمادية,خلايا الجذور,خلايا اللحاء,,0
1876,,STEM,Natural Science,Middle,أي من الأجسام التالية مستضيئة؟,,A,الكرة,الشمس,الشمع,المصباح الكهربائي,,0
1877,,STEM,Natural Science,Middle,متى تظهر آخر الأسنان الدائمة؟,,B,بين 21 - 24 عاما.,بين 17 -21 عاما.,بين 16 - 32 عاما.,بين 13 - 14 عاما.,,0
1878,,STEM,Natural Science,Middle,أي من التالي من السوائل التامة الامتزاج؟,,B,لزيت و الماء.,السكر والإيثانول.,لزيت و البنزين.,لبنزين و الماء.,,0
1879,,STEM,Natural Science,Middle,ما الذي يساعد على إعطاء الجسم شكله؟,,D,العضلات,الأعصاب,الأوعية الدموية,العظام,,0
1880,,STEM,Natural Science,Middle,ماذا يطلق على السكر عند إذابته في الماء لتكوين محلول؟,,D,لا يتحلل في الماء,خليط,مذيب,المذاب,,0
1881,,STEM,Natural Science,Middle,لماذا لا يمكنك رؤية صورتك في الورقة؟,,A,لأن سطحها غير منتظم يعكس الضوء في عدة اتجاهات.,لأن سطحها غير منتظم يمتص جميع الأشعة الساقطة عليه.,الأن سطحها غير منتظم يعكس الضوء في اتجاه واحد.,الأن سطحها منتظم يمتص جميع الأشعة الساقطة عليه.,,0
1882,,STEM,Natural Science,Middle,ية لا توجد على شكل بلورات؟,,C,الرمل,الملح,الحديد,الزجاج,,0
1883,,STEM,Natural Science,Middle,ما هي أصغر وحدة بناء في الكائن الحي؟,,A,زنزانة,عضو,الانسجة,عضلة,,0
1884,,STEM,Natural Science,Middle,أي الخلايا التالية توصل الإحساس بالحرارة من اليد إلى المخ؟,,D,الخلايا العضلية,خلايا الدم البيضاء,خلايا الدم الحمراء,الخلايا العصبية,,0
1885,,STEM,Natural Science,Middle,أي الطرق التالية يمكن استخدامها لفصل الرمل عن الماء؟,,D,المغناطيس,التبلور,التكثيف,الترشيح,,0
1886,,STEM,Natural Science,Middle,ما هي وظيفة القواطع؟,,B,تمزيق الطعام,قضم الطعام,طحن الطعام,هضم الطعام,,0
1887,,STEM,Natural Science,Middle,في أي طور يكون القمر عند حدوث كسوف الشمس ؟,,B,الأحدب الأول,المحاق,التربيع الأول,البدر,,0
1888,,STEM,Natural Science,Middle,متى يبدأ ظهور الأسنان اللبنية للطفل؟,,D,في الشهر الثاني.,في الشهر الثالث.,في الشهر الثاني عشر.,في الشهر السادس.,,0
1889,,STEM,Natural Science,Middle,أي السوائل التالية غير تامة الامتزاج؟,,A,الزيت و الماء.,البنزين و الإيثر.,الكحول و الماء.,الأسيتون و الماء.,,0
1890,,STEM,Natural Science,Middle,في أي فترة من حياة الإنسان يحدث البلوغ ؟,,A,المراهقة,الشيخوخة,الرشد,الطفولة,,0
1891,,STEM,Natural Science,Middle,ما الذي يعبر عن مادة لها القدرة على تفكيك جزيئات المذاب؟,,D,المذاب,خليط,المحلول,مذيب,,0
1892,,STEM,Natural Science,Middle,أي الأوساط التالية تكون فيها سرعة الضوء أكبر ما يمكن؟,,C,الزجاج,الماء,الهواء,الزيت,,0
1893,,STEM,Natural Science,Middle,أي مما يلي ينطبق على سيارة تقف بوضع السكون على أرض مستوية؟,,D,ليس هناك قوى مؤثرة على السيارة,القوة المؤثرة على السيارة لأسفل أكبر من القوة المؤثرة على الكتاب لأعلى,القوة المؤثرة على السيارة لأعلى أكبر من القوة المؤثرة على الكتاب لأسفل,القوى المؤثرة على السيارة كلها متوازنة,,0
1894,,STEM,Natural Science,Middle,أي من التالي يُعتبر أحد استخدامات الأكسجين؟,,D,المُكَوّن الأساسي في الثلج الجاف,يُستخدم في إضاءة الإعلانات,يُستخدم في قطع الفولاذ,يُستخدم في حفظ الأغذية,,0
1895,,STEM,Natural Science,Middle,أي المواد التالية تُعتبر مادة مغناطيسية؟,,C,الألومنيوم,النحاس,النيكل,المغنيسيوم,,0
1896,,STEM,Natural Science,Middle,ما المواد المغذية التي يحتاجها النبات بكميات كبيرة؟,,B,النيتروجين والحديد والبورون,النيتروجين والبوتاسيوم والفسفور,النيتروجين والبورون والحديد,النيتروجين والنحاس والزنك,,0
1897,,STEM,Natural Science,Middle,يتكوّن باطن الأرض من ثلاثة نطاقات مميزة هي: القشرة والستار واللب. ما أفضل وصف للب الأرض؟,,C,اللب الداخلي والخارجي كلاهما منصهر,اللب الداخلي والخارجي كلاهما صلب,اللب الداخلي صلب واللب الخارجي منصهر,اللب الداخلي منصهر واللب الخارجي صلب,,0
1898,,STEM,Natural Science,Middle,الشكل التالي يوضح برج بيزا المائل والموجود في إيطاليا وهو من عجائب الدنيا. ما السبب في أن البرج لم ينهار ويسقط أرضاً حتى الآن؟,,D,لأن كتلة البرج صغيرة,لأن كتلة البرج كبيرة,لأن مركز الثقل يقع خارج قاعدة البرج,لأن مركز الثقل ما زال يقع فوق قاعدة البرج,,0
1899,,STEM,Natural Science,Middle,تتكون معدة الإنسان من أنسجة تعمل معاً. ما أفضل وصف للمعدة مما يلي؟,,A,عضو,سيج,جهاز,خلية,,0
1900,,STEM,Natural Science,Middle,ما الغاز الي يُشَكَلَ 78% من حجم الهواء الجوي؟,,C,الأكسجين,الهيدروجين,النيتروجين,ثاني أكسيد الكربون,,0
1901,,STEM,Natural Science,Middle,أي التالي من استخدامات النيتروجين؟,,B,النيتروجين مكون أساسي في الثلج الجاف.,يستخدم النيتروجين السائل لتجميد الطعام.,يستخدم النيتروجين في إضاءة الإعلانات.,يشعل النيتروجين السائل محركات الصواريخ.,,0
1902,,STEM,Natural Science,Middle,قام أحمد بحرق كمية من الماغنيسيوم بالمختبر؛ أي المعادلات التالية تصف التفاعل الذي حصل ؟,,C,الماغنيسيوم + ثاني أكسيد الكربون -> كربونات الماغنيسيوم,الماغنيسيوم + نيتروجين -> نيتريد الماغنيسيوم,الماغنيسيوم + أكسجين -> أكسيد الماغنيسيوم,الماغنيسيوم + الكلور -> كلوريد الماغنيسيوم,,0
1903,,STEM,Natural Science,Middle,أي الصخور هي أصل الرمال التي نراها على الشاطئ؟,,A,الرسوبية.,نارية بركانية.,نارية جوفية.,المتحولة.,,0
1904,,STEM,Natural Science,Middle,ماذا سيحدث إذا وضعنا قطرة صبغة طعام في كوب به ماء؟,,C,تبقى صبغة الطعام معلقة داخل الماء.,تتكون طبقتين العليا لصبغة الطعام والسفلى للماء.,لقا تنتشر دقائق ملون الطعام بين جزيئات الماء.,تتكون طبقتين السفلى لصبغة الطعام والعليا للماء.,,0
1905,,STEM,Natural Science,Middle,ماذا يسمى المسحوق الذي يحتوي على حبيبات بيضاء وأخرى سوداء؟,,D,مركب.,عنصر.,خليط متجانس.,خليط غير متجانس.,,0
1906,,STEM,Natural Science,Middle,ما سبب تسخين الهواء في المنطاد؟,,B,لأن الهواء الساخن أكبر كتلة من الهواء البارد.,لأن الهواء الساخن أقل كثافة من الهواء البارد.,لأن الهواء الساخن أقل حجم من الهواء البارد.,لأن الهواء الساخن أكثر كثافة من الهواء البارد.,,0
1907,,STEM,Natural Science,Middle,أي العبارات التالية صحيحة بالنسبة للجسم المغمور؟,,C,قوة الدفع تساوي وزن الجسم.,قوة الدفع أكبر من وزن الجسم.,قوة الدفع أقل من وزن الجسم.,قوة الدفع ضعف وزن الجسم.,,0
1908,,STEM,Natural Science,Middle,أي من الخصائص التالية تصف الفلزات ؟,,A,قابلة للطرق والسحب,رديئة التوصيل للحرارة,ذات مظهر معتم,توجد بالحالة السائلة فقط,,0
1909,,STEM,Natural Science,Middle,أي من الحالات التالية قد يُمِثل عَرَضاً من أعراض مرض السكر؟,,A,التبول المتكرر,زيادة الطاقة,قلة الشعور بالجوع,قلة الشعور بالعطش,,0
1910,,STEM,Natural Science,Middle,ما نواتج هضم الدهون؟,,A,أحماض دهنية وجلسرول,أحماض أمينية وجلسرول,سكريات وجلسرول,سكريات بسيطة,,0
1911,,STEM,Natural Science,Middle,أي التالي أحد نواتج عملية البناء الضوئي؟,,D,ثاني أكسيد الكربون,النيتروجين,أول أكسيد الكربون,الأكسجين,,0
1912,,STEM,Natural Science,Middle,ما نوع الطاقة المُختزنة في كرة عند ركلها ووصولها لأقصى ارتفاع؟,,C,طاقة‬ مغناطيسية‬ ‫,طاقة حركة,طاقة وضع,طاقة كيميائية,,0
1913,,STEM,Natural Science,Middle,ما أكبر كواكب المجموعة الشمسية ويُعّد الخامس من حيث البُعد عن الشمس؟,,D,أورانوس,المريخ,نبتون,المشتري,,0
1914,,STEM,Natural Science,Middle,ما الملح المُستخْدَم في التجفيف والتبريد وصناعة البلاستيك؟,,D,بيكربونات الصوديوم,كربونات الصوديوم,يوديد الصوديوم,كلوريد الكالسيوم,,0
1915,,STEM,Natural Science,Middle,على ماذا يدل تَكوّن الظلال للأجسام التي تعترض طريق الضوء؟,,C,يتكون الضوء من عدة ألوان,يسير الضوء في مسار مُنحنِ,يسير الضوء في خطوط مستقيمة,يتكوّن الضوء من موجات كهرومغناطيسية,,0
1916,,STEM,Natural Science,Middle,لماذا يتم وضع زجاج مزدوج لبعض النوافذ بحيث يحصر لوحا الزجاج بينهما طبقة من الهواء؟,,B,لأن الهواء موصل جيد للحرارة,لأن الهواء عازل للحرارة,لأن الهواء مُشع,لأن الهواء خفيف,,0
1917,,STEM,Natural Science,Middle,"ما العناصر الموجودة في هذا المركب ,H2SO4 ؟",,C,الأكسجين والنحاس والهيدروجين,الأكسجين والمغنيسيوم والهيدروجين,الأكسجين والكبريت والهيدروجين,الأكسجين والهيدروجين والكربون,,0
1918,,STEM,Natural Science,Middle,أي الأوعية الدموية التالية يقوم بنقل الدم المحمل بالأكسجين إلى القلب؟,,C,الشريان الرئثوي,الشريان الأورطى,الوريد الرئوي,لقا الوريد الأجوف,,0
1919,,STEM,Natural Science,Middle,أي من التالي يحدث نتيجة تأثير قوى الجاذبية بين الأرض والقمر؟,,D,السنة,الفصول الأربعة,اليوم,المدو الجزر,,0
1920,,STEM,Natural Science,Middle,ينتقل شعاع ضوء من الهواء إلى الماء ويصطدم بالحد الفاصل بينهما بزاوية قائمة. أي من العبارات التالية يصف سلوك شعاع الضوء بعد دخوله إلى الماء؟,,D,ينحرف بعيدًا عن الخط العمودي على الماء,ينحرف مقتربًا من الخط العمودي على الماء,تزداد سرعته في الماء,يستمر في نفس الاتجاه,,0
1921,,STEM,Natural Science,Middle,أي من التالي يساعدك في الكشف عن غاز الهيدروجين؟,,C,عند نفخه في ماء الجير؛ يعكره,عند خلطه مع الهواء؛ تتكون سحابة بيضاء,عند خلطه مع الهواء واشتعاله؛ يحدث فرقعة,عند خلطه مع الماء؛ تتكون فقاعات هوائية,,0
1922,,STEM,Natural Science,Middle,أيّ الوحدات التالية تستخدم لقياس درجة الحرارة؟,,D,متر,جول,فولت,درجة مئوية,,0
1923,,STEM,Natural Science,Middle,وما لون التفاحة الخضراء عند النظر إليها من خلال مرشح لوني أزرق اللون؟,,C,أزرق,أحمر,أسود,أخضر,,0
1924,,STEM,Natural Science,Middle,أي من التالي يُنتج إنزيمات تساعد على هضم البروتينات والدهون والكربوهيدرات؟,,B,الأمعاء الغليظة,البنكرياس,المرارة,فم,,0
1925,Jordan,STEM,Natural Science,Primary,تتكون أجسام الحيوانات من أجزاء رئيسية هي:,,D,العينات والقدمان,البطن والظهر والأذنان,الرأس والأطراف,الرأس والجذع والأطراف,,0
1926,Jordan,STEM,Natural Science,Primary,واحدة مما يلي ليست من الأمثلة على البيئة المائية العذبة:,,C,أنهار,ينابيع,محيطات,بحيرات,,0
1927,Jordan,STEM,Natural Science,Primary, العناية بالأسنان والنوم مدة كافية يعد عادة صحية مفيدة للإنسان:,,B,خطأ,صح,,,,0
1928,Jordan,STEM,Natural Science,Primary,"الجلوس أمام التلفاز طويلا ومشاهدته عن قرب يعد ممارسة للحفاظ على الجسم:
",,B,صح,خطأ,,,,0
1929,Jordan,STEM,Natural Science,Primary,مواصفات المسكن الصحي تتمثل في:,,A,أن يكون نظيف,لا تدخله أشعة الشمس,لا يحتوي على شبابيك,تكثر فيه الرطوبة,,0
1930,Jordan,STEM,Natural Science,Primary,حينما نأكل إحدى النباتات الآتية فإننا نأكل ثمارها:,,B,الفجل,البطيخ,الملفوف,قصب السكر,,0
1931,Jordan,STEM,Natural Science,Primary,تنمو الأشجار الطويلة جدا والكبيرة في إحدى البيئات الآتية:,,A,الغابة,الصحراء,المناطق العشبية,المناطق القطبية,,0
1932,Jordan,STEM,Natural Science,Primary,  من الأمثلة على المحميات الطبيعية في الأردن:  ,,B,محمية عجلون,جميع ما ذكر,محمية غابات برقش,محمية ضانا,,0
1933,Jordan,STEM,Natural Science,Primary,يختلف الإنسان عن الآخر بكل مما يلي عدا:,,C,لون البشرة,اللهجة,عدد العيون,,,0
1935,Jordan,STEM,Natural Science,Primary,الطب المتخصص في علاج الحيوانات هو:,,C,طب الأسنان,الطب البشري,الطب البيطري,طب العيون,,0
1936,Jordan,STEM,Natural Science,Primary,يساعد........ أوراق النباتات على صنع الغذاء,,C,التربة,الماء,الضوء,الهواء,,0
1937,Jordan,STEM,Natural Science,Primary,الجذع هو جزء يتوسط جسم الحيوان ويتكون من :,,C,يدين ورجلين,الرأس,بطن وصدر وظهر,عينان وبطن و صدر,,0
1938,Jordan,STEM,Natural Science,Primary,من فوائد الرياضة أنها تحمي الإنسان من الإصابة بالميل والسمنة:,,B,خطأ,صح,,,,0
1939,Jordan,STEM,Natural Science,Primary,الأرانب والأبقار مثال على الحيوانات التي تأكل النباتات فقط وتسمى:,,B,حيوانات مفترسة,آكلات أعشاب,آكلات لحوم,منتجات,,0
1940,Jordan,STEM,Natural Science,Primary,من الأمثلة على الكائنات الحية التي تعيش في الصحراء:,,A,الفئران والجمال,الأسماك,الدببة القطبية,القردة,,0
1941,Jordan,STEM,Natural Science,Primary,جزء من أجزاء النباتات وظيفته صنع الغذاء هو:,,D,الساق,الجذور,الأزهار,الأوراق,,0
1942,Jordan,STEM,Natural Science,Primary,يعيش المرجان في:,,A,البيئة المائية المالحة,البيئة القطبية,البيئة المائية العذبة,الصحراء,,0
1943,Jordan,STEM,Natural Science,Primary,يحافظ الإنسان على صحته بممارسة مجموعة من العادات الصحية ومنها:,,D,السهر لوقت متأخر,عدم ممارسة الرياضة,قلة النظافة,قص الأظافر,,0
1944,Jordan,STEM,Natural Science,Primary,واحدة مما يلي لا يمثل حاجة أساسية للإنسان وهي:,,D,الغذاء,المسكن الصحي,الهواء,التسوق,,0
1945,Jordan,STEM,Natural Science,Primary,من الأمثلة على الأغذية الصحية التي يتناولها الإنسان:,,D,الشيبس والبسكويت,الحلويات,المأكولات السريعة,الخضار والفواكه,,0
1946,Jordan,STEM,Natural Science,Primary,تبدأ السلسلة الغذائية غالبا ب:,,D,أكلات الأعشاب,الشمس,آكلات اللحوم,النباتات,,0
1947,Jordan,STEM,Natural Science,Primary,تحتاج النباتات للماء لأنه:,,B,يساعد على التنفس,يساعد على صنع الغذاء ونقله إلى جميع أجزاء النبتة.,يصنع الغذاء في الأوراق,توفر له المكان الذي تعيش فيه,,0
1948,Jordan,STEM,Natural Science,Primary,من الأمثلة على الحيوانات الأليفة:,,D,أسد,حوت,أفعى,حصان,,0
1949,Jordan,STEM,Natural Science,Primary,يستخدم الفيل خرطومه في:,,D,يساعد على الحركة,لا يستخدمه بشيء,شم الروائح,تناول الغذاء وشرب الماء,,0
1950,Jordan,STEM,Natural Science,Primary,تتكون النباتات جميعها من أجزاء رئيسية هي: ,,D,جذور وسيقان,سيقان وأوراق وزهور,جذور وأوراق,جذور وسيقان وأوراق,,0
1951,Jordan,STEM,Natural Science,Primary,حينما نأكل البازلاء فإننا نأكل:,,A,بذور النبتة,جذور النبتة,أوراق النبتة,ثمار النبتة,,0
1952,Jordan,STEM,Natural Science,Primary,تعرف البيئة بأنها كل ما يحيط بالإنسان من:,,D,تربة,كائنات حية فقط,حيوانات,كائنات حية وأشياء غير حية,,0
1953,Jordan,STEM,Natural Science,Primary,من الأمثلة على الحيوانات آكلات اللحوم :,,A,النمر,الجمل,الدجاجة,النعامة,,0
1954,Jordan,STEM,Natural Science,Primary,جزء من أجزاء النباتات وظيفته تثبيت النباتات في التربة وامتصاص الماء والأملاح هو :,,D,الساق,الأزهار,الأوراق,الجذور,,0
1955,Jordan,STEM,Natural Science,Primary," آكلات اللحوم هي حيوانات تأكل حيوانات أخرى :
",,B,خطأ,صح,,,,0
1956,Jordan,STEM,Natural Science,Primary,مالذي تحتويه الأطراف في جسم الحيوان:,,C,الظهر,الأنف,اليدين والرجلين,العينين,,0
1957,Jordan,STEM,Natural Science,Primary,"وظيفة الأوراق هي:
",,D,تنقل الماء,تثبت النباتات بالتربة,تحمل الثمار,يصنع فيها غذاء النباتات,,0
1958,Jordan,STEM,Natural Science,Primary,الجزء من النباتات  الذي يحتوي على البذور هو:,,B,الساق,الثمار,الأوراق,الجذور,,0
1959,Jordan,STEM,Natural Science,Primary,مالذي تحتاج إليه النباتات لكي تعيش؟,,D,الضوء,الهواء,التربة والماء,جميع ماذكر,,0
1960,Jordan,STEM,Natural Science,Primary,"أجزاء النباتات هي:
",,D,الجذور,الساق,الأوراق,جميع ما ذكر,,0
1961,Jordan,STEM,Natural Science,Primary, أي مما يلي من الحيوانات التي تأكل الأعشاب فقط,,A,البقر,النمر,القرش,الأسد,,0
1962,Jordan,STEM,Natural Science,Primary,المأوى هو المكان الآمن الذي يعيش فيه الحيوان:,,B,خطأ,صح,,,,0
1963,Jordan,STEM,Natural Science,Primary,  هو المكان الذي تعيش به النباتات وتنمو فيه الجذور:,,D,الضوء,الماء,الهواء,التربة,,0
1964,Jordan,STEM,Natural Science,Primary,تستعمل الحيوانات اجزاءها لكي تعيش فهي تستخدم العينين والأذنان والأنف للبحث عن الطعام وتستخدم الأطراف في الحركة:,,B,خطأ,صح,,,,0
1965,Jordan,STEM,Natural Science,Primary,"حاجات الحيوانات التي تبقيها حيّة:
",,D,الغذاء,المأوى,الماء,جميع ما ذكر,,0
1966,Jordan,STEM,Natural Science,Primary,ماذا تستخدم الطيور للطيران :,,A,أجنحتها,خرطومها,مخالبها,أرجلها,,0
1967,Jordan,STEM,Natural Science,Primary,من الحيوانات الأليفة :,,D,الأرانب,الماعز,الاغنام,جميع ما ذكر,,0
1968,Jordan,STEM,Natural Science,Primary,جزء من الجسم فيه العيان والأذنان، والأنف، والفم  هو تعريف ل:,,D,الجذع,اليدين,الأطراف,الرأس,,0
1969,Jordan,STEM,Natural Science,Primary, ما أجزاء جسم الحيوان:,,D,الرأس,الجذع,الأطراف,جميع ما ذكر,,0
1970,Jordan,STEM,Natural Science,Primary,من الخصائص التي ساعدت الجمل على العيش في الصحراء الحارة :,,C,لونه غامق,حافره طويل .,سنامه .,ریشه,,0
1971,Jordan,STEM,Natural Science,Primary,واحدة مما يلي ليست من الحيوانات التي تعيش في الصحراء الباردة هو :,,D,غزال الرئة,الدب القطبي ...,التعالب القطبية .,البقرة ..,,0
1972,Jordan,STEM,Natural Science,Primary,المكان الذي تعيش فيه المخلوقات الحية معا يسمى ........,,D,مفترس .,سلسلة غذائية .,فريسة .,موطن .,,0
1973,Jordan,STEM,Natural Science,Primary,من النباتات التي تنمو في الصحراء الحارة والحيوانات التي تتواجد فيها واحدة مما يلي  :,,A,نبات الصبر - حيوان الضب ...,نبات البرتقال - السمك .,نبات الجزر - والدب .,نبات المنجا - الاسد .,,0
1974,Jordan,STEM,Natural Science,Primary,الترتيب الصحيح للسلسلة الغذائية هو  :,,C,ثعلب - أرنب - أعشاب - شمس,شمس - ثعلب - أعشاب - أرنب ..,شمس - أعشاب - أرنب - تعلب,أعشاب - شمس - أرنب - تعلب .,,0
1975,Jordan,STEM,Natural Science,Primary,العنصر الذي ساعد النبات على العيش في الأماكن الجافة هو........,,B,الرمل,الماء,الضوء.,,,0
1976,Jordan,STEM,Natural Science,Primary,أفضل خاصية ساعدت الدب القطبي على العيش في المنطقة القطبية هي :,,C,عيون حادة .,اسنان حادة .,فرو سميك .,اللون الأبيض,,0
1977,Jordan,STEM,Natural Science,Primary,يكثر في الغابات المطرية أحد أنواع الكائنات الحية الٱتية,,C,الأبقار,الأسماك الكبيرة,الطيور الملونة,الدب القطبي,,0
1978,Jordan,STEM,Natural Science,Primary,يتغذى الخروف على واحدة مما يلي ,,B,اللحوم,الأعشاب,الاجبان و الدجاج,البيض واللحوم,,0
1979,Jordan,STEM,Natural Science,Primary,موطن حار وجاف وأمطاره قليلة هو :,,A,الصحراء الحارة,الغابة,المحيط,الغابة المطرية,,0
1980,Jordan,STEM,Natural Science,Primary,الخفافيش والطيور الملونة كائنات حية تعيش في موطن فيه أشجار عالية جدا وامطاره تقريبا يوميا :,,D,القطب المتجمد .,صحراء حارة ...,غابة,غابة مطرية,,0
1981,Jordan,STEM,Natural Science,Primary,تحتاج الحيوانات إلى وجود كل مما يلي,,D,ماء.,ماوى .,غذاء .,جميع ما ذكر,,0
1982,Jordan,STEM,Natural Science,Primary,موطن تنمو فيه الاشجار جيدا بسبب نزول المطر وتوفر ضوء الشمس هو  :,,D,الصحراء الباردة .,الصحراء الحارة .,الغابة .,الغابة المطرية .,,0
1983,Jordan,STEM,Natural Science,Primary,تتغذى الأفعى على واحد من الكائنات الحية الٱتية ......,,D,صقر,أعشاب,جرادة .,فار,,0
1984,Jordan,STEM,Natural Science,Primary,تحتاج النباتات في موطنها إلى :,,D,تربة.,الماء.,ضوء الشمس,جميع ما ذكر,,0
1985,Jordan,STEM,Natural Science,Primary, أولى مراحل نمو الضفدع بعد فقص البيض :,,C,ضفدع بالغ,ضفدع مكتمل,أبو ذنيبة,بيض,,0
1986,Jordan,STEM,Natural Science,Primary,التركيب الذي يساعد آكلات الأعشاب في تغذيتها هو:,,C,المناقير,اللسان,الأسنان المسطحة,الأنياب الحادة,,0
1987,Jordan,STEM,Natural Science,Primary,جسم في الفضاء مضيء بذاته هو:,,B,النيزك,النجم,القمر,الكوكب,,0
1988,Jordan,STEM,Natural Science,Primary,تحتاج الكائنات الحية إلى مكان مناسب لتعيش فيه هو:,,B,المياه,المأوى,الصخور,البيئة,,0
1989,Jordan,STEM,Natural Science,Primary,يقصد ب...... انه إنتاج الكائنات الحية أفرادًا جديدة,,D,الوراثة,نمو,الاجيال,التكاثر,,0
1990,Jordan,STEM,Natural Science,Primary,تمتد جذور نبات........ على مساحات كبيرة لامتصاصها أكبر كمية من الماء.,,C,البرتقال,العدس,الصبار,البندورة,,0
1991,Jordan,STEM,Natural Science,Primary,الحوت يحصل على الطاقة من تغذيته على:,,C,العوالق النباتية,الأعشاب البحرية,الأسماك الكبيرة,الأسماك الصغيرة,,0
1992,Jordan,STEM,Natural Science,Primary,التركيب الذي يساعد الحيوانات آكلات اللحوم في تغذيتها :,,A,الأنياب الحادة,الريش,الأسنان المسطحة,الفرو,,0
1993,Jordan,STEM,Natural Science,Primary,من مكونات المنزل التي صنعت من الصخور:,,B,أوعية المطبخ,الجدران,المقاعد,أنابيب المياه,,0
1994,Jordan,STEM,Natural Science,Primary,تساعد الفراشة النباتات على :  ,,B,التغذية,التكاثر,صنع الغذاء,التهوية,,0
1995,Jordan,STEM,Natural Science,Primary,الأرنب يحصل على الطاقة من تغذيته على:,,A,.الأعشاب,أشعة الشمس,القطة,البيض,,0
1996,Jordan,STEM,Natural Science,Primary,تعتمد حيوانات كثيرة على النباتات منها :,,B,الفهد,الخاروف,الصقور,البومة,,0
1997,Jordan,STEM,Natural Science,Primary,من الكائنات الحية التي تصنع غذائها بنفسها :,,D,الدب,الأرنب,الأسد,النباتات,,0
