ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
7197,Egypt,Social Science,Accounting,Univ,قاعـدة محـاسبٌة تقضى بضرورة شمول القوائم المالٌة علً كافــة المعلومــات الالزمــة إلعطـاء مستخدمى تلك القوائم صوره صحٌحة وواضحة عن نتٌجة أعمال المنشاة ومركزها المالً,,B,األهمٌة النسبٌة,اإلفصاح الكامل,التكلفة,الشىء مما سبق,,0
7198,Egypt,Social Science,Accounting,Univ,أي من صور معادلة المٌزانٌة التالٌة غٌر صحٌحة,,D,األصول = اإللتزامات الخارجٌة + حقوق الملكٌة,حقوق الملكٌة = األصول – اإللتزامات الخارجٌة,اإللتزامات الخارجٌة = األصول – حقوق الملكٌة,األصول= اإللتزامات الخارجٌة – حقوق الملكٌة,,0
7199,Egypt,Social Science,Accounting,Univ,إذا اتفق صاحب المنشؤة على تعٌٌن أحــد المحاسبٌن للعمل بالمنشؤة مقابل راتب شهرى معٌن فإن ذلك ٌإدى إلى,,D,نقص فً أحد األصول مع نقص فى حقوق الملكٌة .,نقص فً أحد األصول مع زٌادة فى حقوق الملكٌة .,زٌادة فى أحد األصول مع نقص فى أحد اإللتزامات .,ال تإثر هذه العملٌة على معادلة المٌزانٌة .,,0
7200,Egypt,Social Science,Accounting,Univ,الطرف الدائن فى القٌد الالزم إلثبات سداد مرتبات العاملٌن بالمنشؤة بشٌك هو,,B,حـ / الخزٌنة,حـ / البنك,حـ / الموردون,حـ / المرتبات,,0
7201,Egypt,Social Science,Accounting,Univ,أداة تإٌد البٌانات المسجلة فى الدفاتر والسجالت المحاسبٌة وتعد مصدر البٌانات فى الدورة المحاسبٌة,,A,المستندات,القوائم المالٌة,مٌزان المراجعة,ال شىء مما سبق,,0
7202,Egypt,Social Science,Accounting,Univ,اى من الاتى ال ٌعد من اإللتزامات الخارجٌة للمنشؤة,,C,الدٌون المستحقة على المنشؤة للبنوك,الدٌون المستحقة على المنشؤة للموردٌن,الدٌون المستحقة على المنشؤة للمساهمٌن,ال شىء مما سبق,,0
7203,Egypt,Social Science,Accounting,Univ,اى من القوائم المالٌة التالٌة تعد فى فى لحظة زمنٌة معٌنة,,B,قائمة الدخل,قائمة المركز المالى,قائمة التدفقات النقدٌة,ال شىء مما سبق,,0
7204,Egypt,Social Science,Accounting,Univ,تعتبر كل من شهرة المحل وحقوق الاختراع من قبٌل,,A,األصول غٌر الملموسة,األصول المتداولة,الخصوم,ال شىء مما سبق,,0
7205,Egypt,Social Science,Accounting,Univ,أن تحقٌق المنشؤة لصافى ربح ٌترتب علٌه,,B,نقص صافى أصول المنشؤة,زٌادة صافى أصول المنشؤة,عدم تؤثر صافى أصول المنشؤة,الشىء مما سبق,,0
7206,Egypt,Social Science,Accounting,Univ,قاعدة محاسبٌة تقضى بضرورة توحٌد الأسس والقواعد المحاسبٌة التً تتبعها المنشؤة من فترة مالٌة ألخرى,,C,الموضوعٌة,الحٌطة والحذر,الثبات,الشىء مما سبق,,0
7207,Egypt,Social Science,Accounting,Univ,الطرف المدٌن فى القٌد الالزم إلثبات إٌداع صاحب المنشؤة لنصف رأس مال المنشؤة فى الخزٌنة والنصف اآلخر فى البنك هو,,D,حـ / البنك,حـ / الخزٌنة,حـ / رأس المال,حـ / الخزٌنة وحـ / البنك,,0
7208,Egypt,Social Science,Accounting,Univ,إذا قـامت المنشؤة بشراء سٌــارة نقل وسـددت جــزء من قٌمتها بشٌك والبــاقى باألجل فــإن ذلك ٌإدى الى,,C,زٌادة فى أحد األصول مع نقص فى أصل آخر وزٌادة فً حقوق الملكٌة,زٌادة فى أحد األصول مع نقص فى أصل آخر ونقص فى اإللتزامات,زٌادة فى أحد األصول مع نقص فى أصل آخر وزٌادة فى اإللتزامات,زٌادة فى أحد األصول مع زٌادة فى أصل آخر وزٌادة فى اإللتزامات,,0
7209,Egypt,Social Science,Accounting,Univ,إذا كــان رصٌد حقوق الملكٌة فً نهاٌـة فترة مـالٌة مدتها 6 شهور ٌبلــغ 48111ج ، وكانت المسحوبات الشهرٌة لصاحب المنشؤة 1511ج واالستثمارات اإلضافٌة خالل الفترة 5111ج، فإن رأس المال فى بداٌة الفترة المالٌة ٌكون,,C,34111 ج,11ج,1 ج,الشىء مما سبق,,0
7210,Egypt,Social Science,Accounting,Univ,إذا قام صاحب المنشؤة بسداد مصروفات أوالده الدراسٌة نقداً فإن ذلك ٌإدى إلى,,C,نقص فى أحد األصول مع زٌادة فى أصل آخر,زٌادة فى أحد األصول مع نقص فى االلتزامات,نقص فى أحد األصول مع نقص فى حقوق الملكٌة,نقص فى أحد األصول مع زٌادة فى حقوق الملكٌة,,0
7211,Egypt,Social Science,Accounting,Univ,أي من العبارات التالٌة تعبر بشكل مناسب عن مراحل الدورة المحاسبٌة,,A,تحلٌل العملٌات المالٌة ، تسجٌلها ، تلخٌصها ، إعداد القوائم المالٌة,تحلٌل العملٌات المالٌة ، تلخٌصها ، تسجٌلها ، إعداد القوائم المالٌة,تحلٌل العملٌات المالٌة ، إعداد القوائم المالٌة ، تسجٌلها ، تلخٌصها,إعداد القوائم المالٌة ، تحلٌل العملٌات المالٌة ، تلخٌصها ، تسجٌلها,,0
7212,Egypt,Social Science,Accounting,Univ,تقوم بضاعة آخر المدة بسعر التكلفة أو السوق أٌهما أقل تطبٌقاً ألي مما ٌلً,,A,التحفظ ) الحٌطة والحذر(,الثبات,المقابلة,التكلفة التارٌخٌة,,0
7213,Egypt,Social Science,Accounting,Univ,التدفقات الداخلة فى النقدٌة وغٌرها من الأصول الأخرى التى ٌتم استالمها مقابل السلع المباعة أو الخدمات المقدمة للغٌ,,A,اإلٌرادات,اإللتزامات,المصروفات,الشىء مما سبق,,0
7215,Egypt,Social Science,Accounting,Univ,األصول ذات الطبٌعة النقدٌة أو المنتظر تحولها إلى نقدٌة خالل سنة مالٌة,,B,األصول الثابتة الملموسة,األصول المتداولة,األصول غٌر الملموسة,الشىء مما سبق,,0
7216,Egypt,Social Science,Accounting,Univ,عند مراجعة القوائم المالية تقوم برامج الحاسب اآللي بما يمي:,,D,اختيار المفردات التي ستخضع لمم ارجعة عشوائيا.,إعادة تقارير عن األمور غير العادية.,القيام ببعض االختبارات التفصيمية.,كل ما سبق.,,0
7217,Egypt,Social Science,Accounting,Univ,إن استخدام الحسابات قد أدى إلى خمق مشكالت جديدة ليا أىمية خاصة من وجية نظر المراجع، ومن أىم ىذه المشكالت:,,B,موضوعية الحاسب اإللكتروني.,الثقة التامة في مخرجات الحاسب اإللكتروني.,مسار المراجعة مرئي.,وجود مستندات أصمية بصورتها التقميدية.,,0
7218,Egypt,Social Science,Accounting,Univ,يمكن تحديد وتوثيق إجراءات الضبط العامة واج ارءات ضبط أنظمة التشغيل اإللكتروني باستخدام:,,D,الرسوم البيانية.,قوائم االستبيان.,قوائم التأكيد.,كل ما سبق.,,0
7219,Egypt,Social Science,Accounting,Univ,عمى الرغم من أن مفيوم المراجعة الداخمية وتقسيميا لم يتغير بعد استخدام الحاسبات اإللكترونية عنو قبل استخداميا إال أن أسموب المراجعة التقميدية سوف يتأثر نتيجة:,,D,التغير في وسائط المدخالت.,تغير في أسموب تشغيل البيانات.,تغيير في شكل المخرجات.,كل ما سبق.,,0
7220,Egypt,Social Science,Accounting,Univ,من ضمن وظائف المراجع الداخمي:,,D,متابعة مدى االلتزام باإلجراءات التي وضعتها اإلدارة ألوجه النشاط المختمفة.,التأكد من أنه ليس هناك أي ضياع أو اختالس أو سوء استعمال ألصول المنشأة,تقييم أداء اإلدارات المختمفة لممنشأة.,كل ما سبق.,,0
7221,Egypt,Social Science,Accounting,Univ,عند استخدام التجييز اإللكتروني لمبيانات البد وأن تظير مجموعة جديدة منالمستندات منيا:,,D,فاتورة البيع األجل,فاتورة البيع النقدي,مستندات مراقبة األرصدة.,ل شيء مما سبق.,,0
7222,Egypt,Social Science,Accounting,Univ,األسموب المنيجي لمنظام المحاسبي في ظل التجييز اإللكتروني يتم من خالل:,,D,إعداد المستندات األصمية المطموب تشغيمها بواسطة اآللة.,معالجة البيانات إلكترونيا.,إظهار النتائج النهائية وتحميمها.,كل ما سبق.,,0
7223,Egypt,Social Science,Accounting,Univ,من ضمن مبررات استقالل إدارة الحاسب ىي:,,B,عدم االستقالل الكامل لطاقات الحاسب.,توفير الحياد التام إلدارة المشروع.,عدم مرونة المشروع.,ال شيء مما سبق.,,0
7224,Egypt,Social Science,Accounting,Univ,تبمغ عدد النماذج التي يمكن أن يتخذىا موقع إدارة الأداء اإللكتروني في الييكل التنظيمي لممشروع:,,B,خمسة نماذج,سبعة نماذج.,ثمانية نماذج,تسعة نماذج.,,0
7225,Egypt,Social Science,Accounting,Univ,من مقومات الرقابة الداخمية باستخدام النظام اليدوي:,,D,خطة مصممة كاممة ومتناسقة.,الفصل بين االختصاصات والوظائف.,وضع مستويات سميمة لألداء.,كل ما سبق.,,0
7226,Egypt,Social Science,Accounting,Univ,فيما يتعمق بمراجعة القوائم المالية تقوم مراجعة الحاسب اآللي بما يمي:,,D,اختيار المفردات التي ستخضع لمضريبة.,إعداد تقارير عن األمور غير العادية.,القيام ببعض العمميات الحسابية.,كل ما سبق.,,0
7227,Egypt,Social Science,Accounting,Univ,عند مراجعة الضوابط اإللكترونية يمكن تنفيذ الرقابة عمى عمميات اإلدخال ومعالجة البيانات والمخرجات من قبل:,,D,موظفي دائرة الحاسب اآللي,مجموعة رقابية منفصمة.,مراجعة داخمية ضمن برنامج الحاسب اآللي.,كل ما سبق.,,0
7229,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئة

النظام المحاسبي ىو مجموعة من اإلجراءات المتكاممة تقوم عمى تسجيل ومراقبة الأعمال
أو الأنشطة المتعمقة بالمجال الرئيسي لممحاسبة في المشروع:",,A,صح,خطأ,,,,0
7230,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

 لا يوجد فرق بين النظام المحاسبي واإلجراءات المحاسبية:",,B,صح,خطأ,,,,0
7231,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

يقتصر ىدف النظام المحاسبي في المنشآت الكبيرة عمى تحديد نتائج أعمال المشروع
خالل فترات زمنية وتحديد مركزه المالي في نياية كل من الفترات بصفة دورية منتظمة:",,B,صح,خطأ,,,,0
7232,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

لا تؤثر الطريقة المتبعة في تجييز البيانات عمى تصميم المستندات:",,B,صح,خطأ,,,,0
7233,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

في ظل التجييز اإللكتروني لمبيانات البد من وجود شخص أو قسم يتولى ميمة ضابط
اتصال بين ىذه اإلدارة وبين المبرمجين وموظفي التشغيل:",,A,صح,خطأ,,,,0
7234,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

يقتصر نظام تجييز البيانات عمى عدد من المبرمجين وموظفي التشغيل:",,B,صح,خطأ,,,,0
7235,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

في الحاالت التي تكون فييا إدارة الحاسب اآللي في مستوى أعمى من مستوى القطاعات
المستفيدة يمكن إلدارة الحاسب اآللي أن تممي وتفرض السياسات والتطبيقات التي تراىا
مالئمة:",,A,صح,خطأ,,,,0
7236,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

تشمل الرقابة عمى المدخالت رقابة لمتأكد من وصول جميع المستندات الأولية المراد
تجييزىا إلى إدارة الأداء اإللكتروني:",,A,صح,خطأ,,,,0
7237,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ليس شرطاً عمى محمل النظم الرجوع إلى مواقع العمل ويطمع عمى المستندات والدورة
المستندية والمنشورات والموائح التي تحكم العممية بيدف استيعاب النظام الحالي (اليديوي)
والنظام الجديد اإللكتروني:",,B,صح,خطأ,,,,0
7238,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

يتم تعديل في الدورة المستندية لمقضاء عمى الاختناقات أو العمل المزدوج عند وضع
البرامج اإللكترونية:",,A,صح,خطأ,,,,0
7239,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

يتم وضع خريطة تفصيمية لمنظام اآللي وتحتوي عمى التسمسل المنطقي لتنفيذ العممية
المراد تطبيقيا:",,A,صح,خطأ,,,,0
7240,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

التوسع في استخدام الحاسبات اإللكترونية في المنشآت أدى إلى إضفاء أىمية جديدة
لدور المراجع الداخمي في ىذه المنشآت:",,A,صح,خطأ,,,,0
7241,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

لم يتأثر أسموب المراجعة التقميدية نتيجة لتطبيق نظام التشغيل اإللكتروني لمبيانات:",,A,صح,خطأ,,,,0
7242,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

من أىم عوامل الحماية الذاتية في النظام اليدوي ىو أنو يتم التسجيل في الدفاتر
والسجالت بالطريقة المعتادة لمتسجيل:",,A,صح,خطأ,,,,0
7243,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:",,B,صح,خطأ,,,,0
7244,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

-يركز أسموب المراجعة خالل الحاسب عمى برامج الحاسب اآللي التي يؤدي تطبيقيا إلى
الحصول عمى المعمومات:",,A,صح,خطأ,,,,0
7245,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

 يفترض أسموب المراجعة حول الحاسب أنو إذا كانت المدخالت سميمة ويتم تداول
المخرجات بشكل سميم فإن عممية التشغيل تكون سميمة بالتبعية:",,A,صح,خطأ,,,,0
7246,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

-في ظل نظام المراجعة حول الحاسب يمجأ المراجع إلى استخدام الحاسب عادة في أدائو
لعممو:",,B,صح,خطأ,,,,0
7247,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

في ظل نظام التشغيل اإللكتروني تؤدى معظم العمميات بواسطة الحاسب اإللكتروني:",,A,صح,خطأ,,,,0
7248,Egypt,Social Science,Accounting,Univ,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

يتطمب الأسموب السميم لتشغيل البيانات أن يكون ىناك مجموعة من وسائل الرقابة
المادية والتنظيمية تحكم تقنية نظام التشغيل بالبيانات كمدخالت:",,A,صح,خطأ,,,,0
7249,Egypt,Social Science,Accounting,Univ,تنقسم شركا الأش ا إلى ا نواع التال ة باستثناء,,D,شركا التضامن,شركا التوص ة البس عة,شركا المحاصة,شركا المساهمة,,0
7250,Egypt,Social Science,Accounting,Univ,أي من التال ة ل سش من خصائص شركا التضامن,,D,المسمول ة الش ص ة والتضامن ة للشركاء,يتوون عنوان الشركة من اسم أحد الشركاء فيها أو أكثر,الش ص ة ا عتبارية,ت ضص ي ال ارء من إل ارءا القيد في السجل التجاري او الشهر,,0
7251,Egypt,Social Science,Accounting,Univ,الشركة التي تتمتص بالش ص ة المعنوية و ت ضص لإللراءا الشيل ة التي تحيم الشركا هي,,C,شركا التضامن,شركا التوص ة البس عة,شركا المحاصة,شركا المساهمة,,0
7252,Egypt,Social Science,Accounting,Univ,تتضمن إلراءا تأس س شركا التضامن او التوص ة البس عة لم ص ما يلي عدا,,D,عقد الشركة,مل ص عقد الشركة,القيد في السجل التجاري,قوائم . المال ة,,0
7254,Egypt,Social Science,Accounting,Univ,يتضمن مل ص عقد الشركة ما يلي عدا,,D,اسم الشركة,الغرض من الشركة,المركز الرئ س,عنوان الشريك الموصي,,0
7214,Egypt,Social Science,Accounting,Univ,من الفئات المستخدمه للقوائم المالٌة والتى تحتاج إلى معلومات محاسبٌة تساعدهم على تحدٌد قدرة المنشؤة على السداد فى المواعٌد المتفق علٌها,,C,المقرضون,الموردون,كل ما سبق,الشىء مما سبق,,1
7228,Egypt,Social Science,Accounting,Univ,قد يفكر المدقق باختبارات الالتزام باستعمال أساليب تدقيق الحاسب اآللي مثل:,,A,اختيار بيانات معينة.,فحص المستندات.,مراجعة التسجيالت.,ال شيء مما سبق,,1
7253,Egypt,Social Science,Accounting,Univ,يشترط في عقود شركا التضامن توافر الأركان العامة نعقاد العقود والتي تتضمن لم ص ما يلي عدا,,D,اسم الشركة,ا هل ة,السبب,ولود شريك موصي,,1
