ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
14299,Jordan,Social Science,Civics,Middle,حل المجلس النيابي العاشر عام,,C,1957,1999,1988,1989,,0
14300,Jordan,Social Science,Civics,Middle,لتعديل مواد دستورية لإجرا ء انتخابات لملء المقاعد الشاغرة في المجلس النيابي التاسع ليصبح المجلس النيابي ‏العاشرعام :,,C,1957,1967,1984,1989,,0
14301,Jordan,Social Science,Civics,Middle,تم التمديد للمجلس النيابي التاسع لأكثر من مرة بعد انتهاء مدته بسبب :,,A,‏حرب حزيران عام 1967,تعريب الجيش العربي,حرب عام ‎١948‏,معركة الكرامة 1968‏,,0
14302,Jordan,Social Science,Civics,Middle,واحدة مما يلي من الصيغ البديلة للمجلس النيابي الأردني بعد حرب عام 1967 :,,C, مشروع الاتحاد العربي الهاشمي .,المجلس القضائى الاردني,المجلس الوطني الاستشاري,صدور الميثاق الوطني,,0
14303,Jordan,Social Science,Civics,Middle,تم طرح مشروع الاتحاد الوطني الأردني عام :,,A,1972,1978,1984,1988,,0
14304,Jordan,Social Science,Civics,Middle,ثم تشكيل المجلس الوطني الاستشاري في عهد الملك :,,C,عبد الله الاول بن الحسين,عبد الله الثاني بن الحسين,الحسين بن طلال,طلال بن عبد الله,,0
14305,Jordan,Social Science,Civics,Middle,من أهداف تشكيل المجلس الوطني الاستشاري الأردني ما عدا,,D,حلاً مؤقتاً لسد الفراغ الدستوري,إتاحة الفرصة للمشاركة الشعبية.,تحمل المسؤولية في صنع القرار,اعداد الموازنة العامة,,0
14306,Jordan,Social Science,Civics,Middle,مجلس معين بإرادة ملكية وبتنسيب من رئيس الوزرا ء كانت مدته عامين وجاءت تركبيه المجلس ممثلة لشرائح المجتمع هو:,,C,مشروع الاتحاد العربي الهاشمي ,المجلس القضائي الاردني,المجلس الوطني الاستشاري,مجلس |لنو|ب,,0
14307,Jordan,Social Science,Civics,Middle,ثم انتخاب المجلس التيابي العاشر عام :,,C,1972,1978,1984,1988,,0
14308,Jordan,Social Science,Civics,Middle,‏دعا الملك الحسين بن طلال إلى إجراء الانتخابات البرلمانية 1989 للتعامل مع عدد من الأحداث أهمها‎,,A,الأزمة الاقتصادية .,إعلان وحدة الضفتين,حرب الخليج,الانتفاضة الفلسطينية,,0
14309,Jordan,Social Science,Civics,Middle,تم انتخاب أخر مجلس نيابي في عهد الملك الحسين بن طلال عام :,,C,1989,1999,1997,1994,,0
14310,Jordan,Social Science,Civics,Middle,ثم إنشاء الهيتة المستقلة للانتحاب بعهد الملك :,,B,عبد الله الاول بن الحسين,عبد الله الثاني بن الحسين,الحسين بن طلال,طبلال بن عبد الله,,0
14311,Jordan,Social Science,Civics,Middle, استمر المجلس النيابي الثالث عشر قَائم حتى2001‏ م حيث أجل انتخاب مجلس جليد بسبب الظروف التي مر بها الأردن منها :,,B, الأزمة الاقتصادية, الانتفاضة الفلسطينية,فك الارتباط مع الضفة الغربية,حزرب الخليج الأولى,,0
14312,Jordan,Social Science,Civics,Middle,تم انتخاب المجلس النيابي الرابع عشر عام :,,D,2013,2007,2011,2003,,0
14313,Jordan,Social Science,Civics,Middle,ثم انتخاب المجلس النيابي الخامس عشر في عام,,B,2013,2007,2011,2003,,0
14314,Jordan,Social Science,Civics,Middle, أجريت انتخابات وفقاً لقانون انتخاب معدل في 2012‏ للمجلس النيابي :,,D,الرابع عشر,الخامس عشر,الساد س عشر,السابع عشر,,0
14315,Jordan,Social Science,Civics,Middle,من أهم ما تضمنه قانون الانتخاب النيابي عام ‎ 2016 أن أصبح عدد اعضاء مجلس النواب :,,B, ‎120‏ عضوا,130 عضوا,‎140 عضوا,150 عضوا,,0
14316,Jordan,Social Science,Civics,Middle,حسب قانون الانتحاب النيابي عام ‎2016 اصبح عدد مقاعد الكوتا النسائية :-,,B,10‏ مقاعد,‎15‏ مقعدا,‎20‏ مقعدا , ‎30 مقعدا,,0
14318,Jordan,Social Science,Civics,Middle, من المطالب القومية للأحزاب السياسية في الأردن قبل الاستقلال أنها كانت تدعو إلى :,,C,حصول الأردن على الاستقلال, إنهاء الانتداب البريطاني ,قيام الوحدة العربية,تحسين الوضع العربي,,0
14319,Jordan,Social Science,Civics,Middle,من المطالب الوطنية للأحزاب السياسية في الأردن قبل الاستقلال أنها كانت تدعو إلى :,,B,رفض وعد بلفور والهجرة اليهودية إلى فلسطين,إنهاء الانتداب البريطاني,قيام الوحدة العربية,تحقيق التضامن العربي,,0
14320,Jordan,Social Science,Civics,Middle,أهم الأحزاب التي شكلها الأردنيون في عهد الإمارة ما عدا,,D,حزب الاستقلال,وحزب الشعب الأردني,وحزب اللجنة التنفيذية للمؤتمر الوطني الأردني.,البعث العربي الاشتراكي,,0
14321,Jordan,Social Science,Civics,Middle,نشطت الحيلة الخربية في الأردن بين عامي ( ‎1957-1946‏ م ) وازداد النشاط الحزبي:,,D,الوطنى,ا لقومي,الديني, الفكر يِ,,0
14322,Jordan,Social Science,Civics,Middle, تم إعلان الأحكام العرفية وإيقاف النشاط الحزبي في الأردن عام,,C,1950,1955,1957,1956,,0
14323,Jordan,Social Science,Civics,Middle,العام الذي تسمى في مرحلة العودة للحياة الحزبية مرحلة التحول الديمقراطي في الآردن هو,,B,1997,1989,1993,1997,,0
14324,Jordan,Social Science,Civics,Middle, العام الذي تسمى في مرحلة العودة للحياة الحزبية مرحلة التحول الديمقراطي في الآردن هو ,,B,1984,1989,1993,1997,,0
14325,Jordan,Social Science,Civics,Middle,من مظاهر مرحلة العودة إلى الحياة الحزبية في الآرّن صدور الميثاق الوطني عام‎,,A,1991,1992,1989,2016,,0
14326,Jordan,Social Science,Civics,Middle,صدور قانون الأحزاب الاردني عام,,B,1991,1992,1989,2016,,0
14327,Jordan,Social Science,Civics,Middle,‏عُدل قانون الأحزاب الأردني حيث جاء فيه ألا يقل عدد المؤسسين للحزب عن (500) عضو عام,,A,2007,1992,2015,2016,,0
14328,Jordan,Social Science,Civics,Middle,عُدل قانون الأحزاب ليصبح عدد المؤسسين للحزب (150) عضواً عام‎,,C,2007,1992,2015,2016,,0
14329,Jordan,Social Science,Civics,Middle,تشكلت نواة الجيش العربي الأردني عام‎,,A,1921,1920,1922,1925,,0
14330,Jordan,Social Science,Civics,Middle,القوة التي جاءت مع ا لأمير عبد الله بن الحسين من الحجاز إلى معان وتكونت آنذاك من (25) ضابطاً و (250) جندياً هي,,A,القوة العربية,قوة الأمن العام,القوة السيارة,قوة الهجانة,,0
14331,Jordan,Social Science,Civics,Middle,من تشكيلات الجيش العربي الأردني قوة تكونت من سرايا فرسان ومشاة؛ بلغ عدد أفرادها (750) فردا هي,,C,القوة العربية,قوة الأمن العام,القوة السيارة,قوة الهجانة,,0
14332,Jordan,Social Science,Civics,Middle,من تشكيلات الجيش العربي الأردني  قوة الأمن العام  التي تكونت من,,C,القوة العربية وقوة الدرك الثابته,قوة الحدود وقوة الهجانة, قوة الدرك الثابته وقوة الهجانة,القوة العربية وقوة الهجانة,,0
14333,Jordan,Social Science,Civics,Middle,القوة العربية من تشكيلات الجيش العربي الأردني في المرحلة :,,A,الأولى,الثانية,الثالثة,الخامسة,,0
14334,Jordan,Social Science,Civics,Middle,أبرز التطورات التي مر بها الجيش العربي الأردني في المرحلة الأولى 467-1971 ‎١‏ إلغاء قوة الأمن العام والحاقهاب :,,B,القوة العربية,القوة السيارة,قوة الدرك الثابته,قوة الهجانة,,0
14335,Jordan,Social Science,Civics,Middle,إطلاق اسم الجيش العربي ‏ على جيش الإمارة عام :,,C,1921,1922,1923,1925,,0
14336,Jordan,Social Science,Civics,Middle,أبرز التطورات التي مر بها الجيش العربي الأردني في المرحلة الأولى تشكيل قوة الحدود وتحويلها إلى :,,A,قوة البادية,قوة الدرك الثابته,قوة السيارة,قوة الأمن العام,,0
14337,Jordan,Social Science,Civics,Middle, تشكيل سلاج الجو الملكي في مراحل تطور القوات المستحلة في المرخلة :,,B,الرابعة,الاولى,الثانية,الخامسة,,0
14338,Jordan,Social Science,Civics,Middle,من‏ أسباب إطلاق اسم الجيش العربي على جيش الإمارة:,,A,كان مكوناً من عناصر عربية متعددة,ليشار ككفي قواتٌ حفظ السلام,قادة الجيش من العرب,لإنه يتكون من مجموعة من الفرق والكتائب,,0
14339,Jordan,Social Science,Civics,Middle,"قائل النص التالي :- "" على الرغم من ان كلوب كان القائد العام لجيشي؛ فلم يكن في مقدوره أن ينسى إخلاصة ‏وولاءه لإنجلتراء هذا الوضع يفسر سيطرة لندن في ما يختص بشؤوننا العسكرية""هو :",,C,الملك عبد الله الاول بن الحسين,الملك طلال بن عبد الله,الملك الحسين بن طلال,الملك عبد الله الثاني بن الحسين,,0
14340,Jordan,Social Science,Civics,Middle, تعريب قيادة الجيش العربي في عهد الملك :,,C,الملك عبد الله الاول بن الحسين,الملك طلال بن عبد الله,الملك الحسين بن طلال, الملك عبد الله الثاني بن الحسين,,0
14341,Jordan,Social Science,Civics,Middle,أول رئيس للأركان في الجيش العربي بعد تعريب قيادة الجيش العربي هو :,,A,راضي عناب,حابس المجالي,زيد بن شاكر,توفيق أبو الهدى,,0
14342,Jordan,Social Science,Civics,Middle,من أسباب تعريب الجيش العربي الاردني‎,,D,لتبدأ مرحلة جديدة في تاريخ القوات المسلحة الأردنية,ليؤدي مهمته الوطنية والقومية التي انشئ لأجلها.,نفعاً للجيش وخدمة للوطن و من أجل مصلحة الأمة,‏جميع ما ذكر,,0
14343,Jordan,Social Science,Civics,Middle, ‏إلغاء المعاهدة الأردنية البريطائية وخروج القوات البريطانية من الأردى عام,,A,1957,1956,1946,1953,,0
14344,Jordan,Social Science,Civics,Middle, ازدياد أعداد المنتسبين للجيش من ضباط وجنود في المرحلة الثائية لتطور القوات المسحلة حيث بلغ عددهم عام 1953,,A,20000,50000,55000,25000,,0
14345,Jordan,Social Science,Civics,Middle, ازدياد أعداد المنتسبين للجيش من ضباط وجنود في المرحلة الثانية لتطور القوات المسحلة حيث بلغ عددهم عام 1956:,,D,20000,50000,55000,25000,,0
14346,Jordan,Social Science,Civics,Middle,ازدياد أعداد المنتسبين للجيش من ضباط وجنود في المرحلة الثانية لتطور القوات المسحلة حيث بلغ عددهم ‏عام1927 :,,C,20000,50000,55000,25000,,0
14347,Jordan,Social Science,Civics,Middle,‏ التطور ات  التي شهدتها المرحلة الثائية لتطور القوات المسلحة اليش العربي تشكيل العديد من الفرق ‏والألوية والكتائب الجديدة في الجيش ما عدا :,,D,ألوية الحرس الملكي,سلاح الدروع الملكي,كتائب المدفعية,كلاح الجن الملكل,,0
14348,Jordan,Social Science,Civics,Middle,في المرحلة الثائية من تطور القوات المسحلة الأردنية تم تشكيل عدد من ألوية للمشاة ما عدا :,,D,لواء الإمام علي بن أبي طالب,‏لو اء القاد سية,‏لواء حطين,لو اء مؤته,,0
14349,Jordan,Social Science,Civics,Middle,الحرب التي فقد فيها الجيش العربي الأردني الكثير من أسلحته وآأحتلت إسرائيل الضفة الغربية هي حرب:,,B,النكبة 1948,حزير ا ن عام ‎1967‏ م,حرب الكرامة عام 1968 م,تشرين ( رمضان ) عام 1973 م,,0
14350,Jordan,Social Science,Civics,Middle,الحرب التي حفق فيها الجيش العربي الأردني أول انتصار عربي على جيش العدو الإسرائيلي هي :,,C,النكبة 1948,النكسة حزيران عام ‎1967‏ م,الكرامة عام 1968 م,تشرين ( رمضان ) عام 1973 م,,0
14351,Jordan,Social Science,Civics,Middle,الحرب التي شارك فيها اليش العربي الأردتي بالقتال على الجبهة السورية هي :,,D,النكبة 1948,حزير ا ن عام ‎1967‏ م,حرب الكرامة عام 1968 م,تشرين ( رمضان ) عام 1973 م,,0
14352,Jordan,Social Science,Civics,Middle,من مراحل تطورات القوات المسلحة الأردنية الجيش العربي تشكيل القوات الخاصة في المرحلة :,,C,الثانية,الرابعة,الثالثة,الخامسة,,0
14353,Jordan,Social Science,Civics,Middle,من تطورات القوات المسلحة الأردنية الجيش العربي تشكيل القوات الخاصة من أجل,,A,للقيام بمهمام الاستطلا,للتدريب على عمليات السلام,لتصنيع المعدات المدنية والعسكرية,لحراسة البعثات الدبلوماسية,,0
14354,Jordan,Social Science,Civics,Middle,‏تنظيم الجيش العربي على أساس الفرق تم في المرحلة‎,,C,الثانية,الرابعة,الثالثة,الخامسة,,0
14355,Jordan,Social Science,Civics,Middle,واحدة مما يلي من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الثالثة,,A,إنشاء المركز الجغرافي الملكي,تطوير ‏سلاح الجو الملكي,إنشاء مديرية الحرب الإلكترونية,إنشاء صرح الشهيد,,0
14356,Jordan,Social Science,Civics,Middle,بدأت مشاركة المرأة الأردنية في القوات المسلحة في المرحلة :,,C,الثانية,الرابعة,الثالثة,الخامسة,,0
14357,Jordan,Social Science,Civics,Middle,واحدة مما يلي من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الثالثة ‏,,A,تشكيل مديرية الدفاع الجوي الميداني,تعريب قيادة الجيش العربي,تأسيس إدارة شؤون المراة العسكرية,إنشاء صرح الشهيد,,0
14358,Jordan,Social Science,Civics,Middle,‏المرحلة التي تميرت بتطورات ملحوظة للقوات المسلحة الأردنية - الجيشن العربي من حيت: التسليح والكريب ‏هي المرحلة,,B,الثانية,الرابعة,الثالثة,الخامسة,,0
14359,Jordan,Social Science,Civics,Middle,من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الرابعة,,B,تشكيل مديرية الدفاع الجوي الميداني,إنشاء مديرية الحرب الإلكترونية,مشاركة المرأة في القوات المسلحة,تشكيل سلاج الجو,,0
14360,Jordan,Social Science,Civics,Middle,من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الرابعة ما عدا:,,D,إنشاء جامعة مؤتة ( الجناح العسكري ),صدور قانون خدمة العلم,تطوير سلاح الجو الملكي,تشكيل قوة الحدود,,0
14361,Jordan,Social Science,Civics,Middle,تخليداً لذكرى شهداء الجيش العربي الأردني وليكون مخفا وطنيًا يسجل تاريخ الأردن الحديث ‏وإنجازات القوات المسلحة الأردنية تم إنشاء,,B,متحف الاردن,صرح الشهيد,جامعة مؤتة الجناح العسكري,متحف القطع الأثرية,,0
14362,Jordan,Social Science,Civics,Middle,صدور قانون خدمة العلم من مظاهر التطور في القوات المسلحة ا لأردنية الجيش العربي في المرحلة,,B,الثانية,الرابعة,الثالثة,الخامسة,,0
14363,Jordan,Social Science,Civics,Middle,من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الرابعة :,,C,مشاركة المرأة في القوات المسلحة,تعريب قيادة الجيش العربي,المشاركة في قوات حفظ السلام, إنشاء المركز الجغرافي الملكي,,0
14364,Jordan,Social Science,Civics,Middle,في عام 1998 صدرت الإرادة الملكية بإلحاق كلية الأميرة منى بجامعة :,,A,مؤته العسكرية,اليرموك,التكنولوجيا,الاردنية,,0
14365,Jordan,Social Science,Civics,Middle,‏اسباب تزايد  مشاركة القوات المسلحة الأردنية في قوات حفط السلام الدولية ما عدا‎,,D,ماحظيت به من سمعة دولية طيبة ,إشادة بشجاعة الجندي الأردني,انضباط الجندي الاردني,لتحقيق الأهداف الاقتصادية,,0
14366,Jordan,Social Science,Civics,Middle,من تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الخامسة هي,,A,إنشاء مركز إدارة الأزمات,المشاركة في قوات حفظ السلام,تأسيس ‏إدارة شؤون المراة العسكرية, إنشاء ‏صرح الشهيد,,0
14367,Jordan,Social Science,Civics,Middle,تطورات القوات المسلحة الأردنية الجيش العربي في المرحلة الخامسة هي,,D,إنشاء جامعة مؤتة ( الجناح العسكري ),إنشاء مديرية الحرب الإلكترونية, تطوير ‏سلاح الجو الملكي,تأسيس مركز الملك عبد الله الثاني لللتصميم والتطوير,,0
