ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
3450,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ خَفَر:,,A,حياء,حمرة خفيفة,حسن,اختيال,,0
3451,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ أسيل:,,B,سائل,أملس,رطب,ناحل,,0
3452,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ رقراق:,,D,رقيق,ضعيف,متقطر,متلألئ,,0
3453,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ طلّ:,,C,فراشة,نسمة,ندى,طفل,,0
3454,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ دماثة:,,C,طفولة,بياض,سهولة الأخلاق,براءة,,0
3455,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ وثير:,,C,بسيط,واسع,ليِّن,منثور,,0
3456,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ لثمة:,,A,قبلة,شفة,نقاب,بسمة خفيفة,,0
3457,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ قشعريرة:,,A,ارتعاد,قشة,شعرة رفيعة,خشية,,0
3458,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ أنملة:,,B,لحظة,رأس الأصبع,حشرة صغيرة,خطوة,,0
3459,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ تؤدة:,,C,هدوء,دودة,رزانة وتأنٍّ,ود,,0
3460,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مبضع::,,B,ميزان الذهب,أداة جراحية,مبرد,مفتاح,,0
3461,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ ميسم:,,B,نعل الحافر,حديدة الوسم,سوار,مقص,,0
3462,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ قارورة:,,B,قدر الطبخ,إناء شراب,كأس,غمد السيف,,0
3463,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ شصّ:,,B,قصبة صيد,سنارة,نبلة,خيط رفيع متين,,0
3464,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ سونار:,,A,جهاز يكشف ما تحت الماء,رافعة,بيكار,منظار,,0
3465,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ نَوْل:,,C,إبرة,سرير الطفل,خشبة الحائك,شبكة,,0
3466,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ نير:,,B,محراث,خشبة في عنقي ثورين,قيد,معول كبير,,0
3467,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ غربال:,,C,ستار شفاف,قمع,ما يُنخل به,دولاب,,0
3468,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ شاقول:,,C,طاحون,حبل,ميزان البنائين,سلسلة معدنية,,0
3469,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ صنج:,,C,طبق,وعاء الخبز,صفيحة نحاس مدورة,دُرج,,0
3470,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مجهر:,,C,مشعل,بوق,آلة بصرية مكبرة,مكواة,,0
3471,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ سندان:,,D,معول,سُلَّم,مطرقة,ما يُطرق عليه الحديد,,0
3472,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مخرز:,,D,مكحلة,خلخال,عقد من خرز,مثقب,,0
3473,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ بارومتر:,,C,ميزان حرارة,مسطرة,مقياس الضغط الجوي,رادار,,0
3474,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مسنّ:,,B,سكين,مشحذ,منشار حديد,نصل حاد,,0
3475,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ قربة:,,B,جعبة سهام,وعاء ماء,قمقم,جزازة صوف,,0
3476,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مكوك:,,A,آلة للحياكة,منشار,مغزل,كرة زجاجية,,0
3477,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ منجل:,,B,جراب الراعي,أداة زراعية,رفش,برميل,,0
3478,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ دفّة:,,D,منطاد,نورج,مرساة,آلة تميل السفينة,,0
3479,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ سراج:,,C,هودج,خرج,قنديل زيت,ضماد للعينين,,0
3480,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مُخل:,,D,فأس,أسفين,رسن,حديدة لرفع الحجار,,0
3481,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ ناقوس:,,C,قفل,دلو البئر,جرس,صفارة,,0
3482,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مهماز:,,A,ما ينخس به الفرس,قوس,سوط,سرج,,0
3483,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ مدية:,,B,فرشاة رسم,شفرة كبيرة,مسمار,وتد,,0
3484,,Other,General Knowledge,,ماذا تعني هذه الكلمة؟ قيثارة:,,B,ساعة حائط,آلة طرب,مشعل,أنبوبة صغيرة,,0
3485,,Other,General Knowledge,,إذا تمكنت من السفر في سفينة فضائية بسرعة الضوء بعيدا عن النظام الشمسي ، فكم من الوقت ستبقى قادرًا على رؤية الشمس؟,,B,3 سنوات,30 سنة,300 سنة,,,0
3486,,Other,General Knowledge,,إلى أي مدى سافر المركبات الفضائية من الأرض إلى الفضاء؟,,C,كثر من 10 سنوات ضوئية,أقل قليلا من سنة ضوئية واحدة,أقل إلى حد ما من يوم ضوئي واحد,,,0
3487,,Other,General Knowledge,,ما هو عمر كوكب الأرض؟,,C,500000 سنة,5000000 سنة,5000000000 سنة,,,0
3488,,Other,General Knowledge,,ما هي المسافة التي قطعها الضوء من أكثر المجرات البعيدة التي لاحظناها؟,,C,20000 سنة,20000000 سنة,20000000000 سنة,,,0
3489,,Other,General Knowledge,,ما مدى سرعة انتقال الشمس حول مركز المجرة؟,,A,230 كلم / الثانية,230 كلم / الدقيقة,230 كلم / الساعة,,,0
3490,,Other,General Knowledge,,أين تدور معظم الكويكبات المعروفة حول الشمس؟,,C,بين مدارات كوكبي الزهرة والأرض,بين مدارات كوكبي الأرض والمريخ,بين مدارات كوكبي المريخ والمشتري,,,0
3491,,Other,General Knowledge,,ما هو عدد النجوم التي يحتوي عليها سديم أندروميدا؟,,C,100000,100000000,100000000000,,,0
3492,,Other,General Knowledge,,كيف تعلم علماء الفلك معظم ما يعرفونه عن النجوم والمجرات والكون؟,,B,عن طريق إرسال مجسات فضاء روبوتية لاستكشاف أعماق الفضاء خارج نظامنا الشمسي,عن طريق تحليل الضوء والإشعاع الكهرومغناطيسي القادم من الفضاء الذي يصل إلى جوار الأرض,من خلال التجارب المختبرية,,,0
3493,,Other,General Knowledge,,للوصول إلى كوكب آخر ، يجب أن تستهدف المركبة الفضائية:,,B,الكوكب نفسه,المكان الذي سيكون الكوكب فيه عندما تصل المركبة الفضائية إليه,منتصف الطريق بين الاثنين,,,0
3494,,Other,General Knowledge,,أي من هذه أقسى مادة في جسم الإنسان؟,,D,مسمار,عظم الفخذ,غضروف,مينا الأسنان,,0
3495,,Other,General Knowledge,,ما هو عدد العظام الموجودة في يدك؟,,A,27,لا أعرف,24,30,,0
3496,,Other,General Knowledge,,ما هي الخلايا التي تشارك في الدفاع عن الجسم؟,,B,خلايا الدم الزرقاء,خلايا الدم البيضاء,خلايا الدم الخضراء,خلايا الدم الحمراء,,0
3497,,Other,General Knowledge,,في جسم الإنسان أي من الأصابع عادة ما يكون الأطول؟,,D,البنصر,إبهام اليد,السبابة,الاصبع الوسطى,,0
3498,,Other,General Knowledge,,أي عظمة هي أطول عظمة في جسم الإنسان؟,,D,عظم العضد,عظم الساق,الركابي,عظم الفخذ,,0
3499,,Other,General Knowledge,,ما هي أكثر فئات الدم البشري شيوعًا؟,,D,O+ و B+,O+ و AB+,A+ و B+,O+ و A+,,0
3500,,Other,General Knowledge,,أي من هذه العلوم هي دراسة أعضاء جسم الحيوانات؟,,A,تشريح,مادة الاحياء,علم الوراثة,علم الأمراض,,0
3501,,Other,General Knowledge,,ما هو أكبر وأثقل عضو داخلي في جسم الإنسان؟,,A,الكبد,الدماغ,الرئة اليمنى,المعدة,,0
3502,,Other,General Knowledge,,أي من هذه العناصر هو صلب في درجة حرارة الغرفة؟,,C,الأرجون,الكلور,البزموت,,,0
3503,,Other,General Knowledge,,أي من هذه العناصر هو غاز في درجة حرارة الغرفة؟,,B,اليود,زينون,الباريوم,,,0
3504,,Other,General Knowledge,,أي من هذه العناصر هو غاز في درجة حرارة الغرفة؟,,A,الفلور,الكلسيوم,كبريت,,,0
3505,,Other,General Knowledge,,أي من هذه العناصر هو غاز في درجة حرارة الغرفة؟,,C,صوديوم,فضة,الهيليوم,,,0
3506,,Other,General Knowledge,,أي من هذه العناصر هو صلب في درجة حرارة الغرفة؟,,A,الليثيوم,الهيليوم,نتروجين,,,0
3507,,Other,General Knowledge,,أي من هذه العناصر هو سائل في درجة حرارة الغرفة؟,,B,نيون,الزئبق,المغنيسيوم,,,0
3508,,Other,General Knowledge,,أي من هذه العناصر هو غاز في درجة حرارة الغرفة؟,,C,الأمريسيوم,زرنيخ,الأرجون,,,0
3509,,Other,General Knowledge,,أي من هذه العناصر هو صلب في درجة حرارة الغرفة؟,,A,البورون,هيدروجين,الكربتون,,,0
3510,,Other,General Knowledge,,أي من هذه العناصر هو سائل عند 100 درجة مئوية / 212 درجة فهرنهايت؟,,B,بولونيوم,بوتاسيوم,البلوتونيوم,,,0
3511,,Other,General Knowledge,,أي من هذه العناصر هو غاز في درجة حرارة الغرفة؟,,B,الزئبق,هيدروجين,هولميوم,,,0
3512,,Other,General Knowledge,,عدد أفوجادرو هو:,,C,6.02214076×10^10,عدد كبير,6.02214076×10^23,5.03165931×10^20,,0
3513,,Other,General Knowledge,,ما هو لون غاز الكلور في درجة حرارة الغرفة؟,,C,أحمر,أزرق,أصفر على أخضر,ذهبي,,0
3514,,Other,General Knowledge,,أي من هذه المعادن هي الأغلى؟,,C,فضة,ذهب,الروديوم,بلاتين,,0
3515,,Other,General Knowledge,,78٪ من الهواء ممتلئ بالـ:,,B,أكسجين,نتروجين,كبريت,هيدروجين,,0
3516,,Other,General Knowledge,,أي من هذه العناصر يتفاعل كثير مع الماء؟,,C,هيدروجين,كربون,صوديوم,أكسجين,,0
3517,,Other,General Knowledge,,CH4 + O2 --> CO2 + H2O,,B,هذا صحيح,هذا غير صحيح,,,,0
3518,,Other,General Knowledge,,ما هو الوزن الجزيئي للأكسجين؟,,A,16,18,12,14,,0
3519,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,رجاءًا,رجاءً,,,,0
3520,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,باشر في الدوام,باشر الدوام,,,,0
3521,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,ذَهبتُ إلى أخِصَّائِيّ الأَسنانِ.,ذَهبتُ إلى اخْتصَاصيّ الأَسنانِ.,,,,0
3522,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,بعض,البعض,,,,0
3523,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,المُدرجة اسماءهم,المُدرجة اسماؤهم,المُدرجة اسمائهم,,,0
3524,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,عنوانات,عناوين,,,,0
3525,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,على الموظفين التواجد.,على الموظفين الحضور.,,,,0
3526,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,إعمام,تعميم,,,,0
3527,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,حاز على الشهادة,حاز الشهادة,,,,0
3528,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,نفاد الكمية,نفاذ الكمية,,,,0
3529,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,قسط,قصط,,,,0
3530,,Other,General Knowledge,,إختر العبارة الصحيحة:,,B,مدراء,مديرون,,,,0
3531,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,مساءً,مساءًا,,,,0
3532,,Other,General Knowledge,,إختر العبارة الصحيحة:,,A,مُبارك,مبروك,,,,0
3533,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ سهاد:,,A,أرق,تأوه,موت بطيء,نوم عميق,,0
3534,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ جابر:,,D,طاعن في السن,سهل القياد,صادق,محسن,,0
3535,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ شهاب:,,D,بركان,نجم سيار,هلال,كوكب منقضّ,,0
3536,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ همَّام:,,A,كثير الاهتمام,سحاب,جالب الهم,فرس أصيل,,0
3537,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ هدى:,,B,طريق واسعة,رشاد,عطية,ضلال,,0
3538,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ نوفل:,,C,حثالة,ثروة,رجل معطاء,كلام فارغ,,0
3539,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ سَحَر:,,D,أول الليل,شروق,عصر,قبيل الصبح,,0
3540,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ ريم:,,D,بقر وحشي,مهر,غاية,ظبي أبيض,,0
3541,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ ميسون:,,C,مطر,فأل حسن,غلام حسن الوجه,زهر,,0
3542,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ سناء:,,A,رفعة,مديح,زرقة صافية,جبهة عريضة,,0
3543,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ لَمى:,,C,لمعان,نظرة,سمرة في باطن الشفة,إيماءة,,0
3544,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ نازك:,,B,جميل الصوت,عائب,شاعر,حلو الرقص,,0
3545,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ نهلى:,,B,ناصعة البياض,شاربة ريّا,عالية,مجهدة,,0
3546,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ بَكْر:,,D,حرب,أول الفجر,أكبر الأولاد,صغير الإبل,,0
3547,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ معضاد:,,C,مقدام,واسع الجود,سيف,مفتول العضلات,,0
3548,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ مِيْسم:,,D,ثغر,أُصبع طفل,من الزهور,حسن وجمال,,0
3549,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ جاسر:,,C,نسر عظيم,حليق الوجه,مقدام,خائف,,0
3550,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ عاكف:,,A,مواظب,عاقد الجبين,مائل,غاضب عنيد,,0
3551,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ هانىء:,,A,سعيد,جبل صغير,سهم صائب,كثير الأولاد,,0
3552,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ رندة:,,D,ناقة,فتاة حسناء,ربوة,شجرة طيبة الرائحة,,0
3553,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ ثريا:,,A,سبعة كواكب,ديار بعيدة,تراب,شمس الظهيرة,,0
3554,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ جلنار:,,D,شرر,نجمة الصباح,فضة,زهر الرمان,,0
3555,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ وطفاء:,,A,كثيرة شعر الحاجبين,بدينة,حوراء,قصيرة الأصابع,,0
3556,,Other,General Knowledge,,ماذا يعني هذا الاسم؟ رئبال:,,B,ثعبان,أسد,قائد العسكر,حبل غليظ,,0
3557,,Other,General Knowledge,,ماذا يعني هذا المثل؟ خير الكلام:,,A,ما قل ودل,ما نمِّق,ما سُمع,ما كثر,,0
3558,,Other,General Knowledge,,ماذا يعني هذا المثل؟ حيلة من لا حيلة له:,,C,الذل,الهرب,الصبر,الكذب,,0
3559,,Other,General Knowledge,,ماذا يعني هذا المثل؟ شريك العمى:,,D,الصمم,الظلم,البكم,الهوى,,0
3560,,Other,General Knowledge,,ماذا يعني هذا المثل؟ أخو الرضى:,,D,الجبن,الحب,الرفض,السكوت,,0
3561,,Other,General Knowledge,,ماذا يعني هذا المثل؟ ضالة المؤمن:,,D,العدل,الكتاب,السكون,الحكمة,,0
3562,,Other,General Knowledge,,ماذا يعني هذا المثل؟ مطيّة الجهل:,,B,السلطة,الشباب,الغنى,الشيخوخة,,0
3563,,Other,General Knowledge,,ماذا يعني هذا المثل؟ جليس المرء:,,C,الغضب,فكره,مثله,أخوه,,0
3564,,Other,General Knowledge,,ماذا يعني هذا المثل؟ شرّ البليّة:,,D,ما يسقم,ما يخفى,ما يبكي,ما يضحك,,0
3565,,Other,General Knowledge,,ماذا يعني هذا المثل؟ قَبْل العقاب:,,B,الثواب,العتاب,الصواب,الحساب,,0
3566,,Other,General Knowledge,,ماذا يعني هذا المثل؟ تاج المروءة:,,B,الكرم,التواضع,الصدق,النصر,,0
3567,,Other,General Knowledge,,ماذا يعني هذا المثل؟ آخر الداء:,,D,الدواء,الحمى,الموت,الكي,,0
3568,,Other,General Knowledge,,ماذا يعني هذا المثل؟ سلاح الضعفاء:,,C,الغدر,الحقد,الشكاية,الخجل,,0
3569,,Other,General Knowledge,,ماذا يعني هذا المثل؟ أول الغيث:,,B,غمام,قطرة,خصب,سيل,,0
3570,,Other,General Knowledge,,ماذا يعني هذا المثل؟ تمّام الربيع:,,A,الصيف,الحر,الزرع,الشتاء,,0
3571,,Other,General Knowledge,,ماذا يعني هذا المثل؟ شر الأصحاب:,,D,الفقراء,الضمير,الأقرباء,الجهل,,0
3572,,Other,General Knowledge,,ماذا يعني هذا المثل؟ مطيّة التعب:,,B,الكسل,الحسد,الرضوخ,الاجتهاد,,0
3573,,Other,General Knowledge,,ماذا يعني هذا المثل؟ أخو القاتل:,,A,الخاذل,الجاهل,العاذل,الهازل,,0
3574,,Other,General Knowledge,,ماذا يعني هذا المثل؟ قَيْدُ القلوب:,,A,ليِّن الكلام,الشعر,الحب,المال,,0
3575,,Other,General Knowledge,,ماذا يعني هذا المثل؟ زاد العجول:,,A,الخطأ,الطمع,الغضب,الخوف,,0
3576,,Other,General Knowledge,,ماذا يعني هذا المثل؟ بيت الداء:,,B,الكبد,المعدة,الرأس,القلب,,0
3577,,Other,General Knowledge,,ماذا يعني هذا المثل؟ مفتاح الفَرَج:,,A,الصبر,الصباح,الموت,الحظ,,0
3578,,Other,General Knowledge,,ماذا يعني هذا المثل؟ خيرٌ من جليس السوء:,,A,الوحدة,النوم,المجنون,الأخرس,,0
3579,,Other,General Knowledge,,ماذا يعني هذا المثل؟ نِعمَ المُؤدّب:,,D,الأب,السفر,المعلم,الدهر,,0
3580,,Other,General Knowledge,,ماذا يعني هذا المثل؟ بئس الردف:,,D,الشتيمة,نعم بَعدَ لا,الحلفان,لا بَعْدَ نعم,,0
3581,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: الأرجنتين,,A,جنوب امريكا,شمال امريكا,أوروبا,آسيا,,0
3582,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: إيران,,A,آسيا,جنوب امريكا,أوروبا,أفريقيا,,0
3583,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: أندونيسيا,,C,جنوب امريكا,أوقيانوسيا,آسيا,أفريقيا,,0
3584,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: المغرب,,A,أفريقيا,آسيا,جنوب امريكا,أوروبا,,0
3585,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: الهند,,D,جنوب امريكا,أوقيانوسيا,أفريقيا,آسيا,,0
3586,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: السويد,,B,آسيا,أوروبا,أوقيانوسيا,أفريقيا,,0
3587,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: النمسا,,C,شمال امريكا,أوقيانوسيا,أوروبا,أفريقي,,0
3588,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: مصر,,B,آسيا,أفريقيا,شمال امريكا,جنوب امريكا,,0
3589,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: الصومال,,D,آسيا,أوروبا,أوقيانوسيا,أفريقيا,,0
3590,,Other,General Knowledge,,في أي قارة تجد الدولة التالية: تايلاند,,C,جنوب امريكا,أفريقيا,آسيا,شمال امريكا,,0
3591,,Other,General Knowledge,,أول صحابي حيّا الرسول صلى الله عليه وسلم بتحية الإسلام هو…؟,,C,أبو بكر الصديق,أبو أيوب الأنصاري,أبو ذر الغفاري,أبو موسى الأشعري,,0
3592,,Other,General Knowledge,,ما هو البحر الذي يسمى بحر القلزم؟,,A,البحر العربي,البحر الأحمر,بحر قزوين,البحر الأسود,,0
3593,,Other,General Knowledge,,اسماء بنت عمرو بن عدي ونسيبة بنت كعب بايعتا الرسول صلى الله عليه وسلم في بيعة العقبة الثانية في بيعة…؟,,B,العقبة الأولى,العقبة الثانية,بيعة الرضوان,,,0
3594,,Other,General Knowledge,,النحلة ترفرف بجناحيها في الثانية الواحدة بمعدل….؟,,C,150مرة,250مرة,350 مرة,550مرة,,0
3595,,Other,General Knowledge,,العالم الذي أخترع التلفون هو…؟,,A,الكسندر غراهام بيل,جوزف برستلي,بجوار سيكو رسكي,فلهلم رونتفن,,0
3596,,Other,General Knowledge,,من مؤ لفات الطبيب العربي أبو بكر الرازي كتاب ..؟,,D,الطب والحكمة,فردوس الحكمة,الأدوية والعلل,هيئة الكبد,,0
3597,,Other,General Knowledge,,قال تعالى(وزرابي مبثوثة)سورة الغاشية(16) المقصود بـ(زرابي) هي …؟,,A,الطنافس,الأسرة,الوسائد,الفرش,,0
3598,,Other,General Knowledge,,اذا قطع المسلم إحدى شفتي أخيه المسلم فيجب عليه أن يسلم له…؟,,B,دية النفس كاملة,نصف الدية,ثلث الدية,ربع الدية,,0
3599,,Other,General Knowledge,,تصل مده حمل أنثى الفيل إلى…؟,,B,12شهر 2– 18 شهر,22 شهراً,32 شهر,,,0
3600,,Other,General Knowledge,,ما المقصود بيوم الفرقان الذي ذكره الله تعالى في القرآن؟,,A,غزوة بدر,غزوة أحد,فتح مكة,غزوة تبوك,,0
3601,,Other,General Knowledge,,من شعراء العصر الأموي ..؟,,D,أبو الطيب المتنبي,ابن خفاجي الأندلسي,ابن هانئ الأندلسي,الكميت,,0
3602,,Other,General Knowledge,,يضرب به المثل في الحلم فيقال أحلم من …؟,,B,الأحنف بن حسان,الأحنف بن قيس,المهلب بن صفرة,المهلب بن حاتم,,0
3603,,Other,General Knowledge,,اكبر دولة افريقية من حيث المساحة هي دولة …؟,,D,الجزائر,مورتانيا,مصر,السودان,,0
3604,,Other,General Knowledge,,الغاز الذي يشكل حوالي 75 %من اجمالي كتلة الشمس هو…؟,,C,النتروجين,الأوكسجين,الهيدروجين,الكالسيوم,,0
3605,,Other,General Knowledge,,صاحب كتاب (حي إبن يقظان) هو..؟,,D,إبن رشد,ابن خلدون,إبن عربي,إبن طفيل,,0
3606,,Other,General Knowledge,,المد في قوله تعالى(ويزداد الذينَ ءامنوا إيماناً) مد..؟,,C,مد اللين,مد العوض,مد البدل,مد الصلة القصيرة,,0
3607,,Other,General Knowledge,,ما العاصمة الأوربية التي تقع على ضفاف نهر التيبر؟,,D,مدينة باريس,مدينة مدريد,مدينة لندن,مدينة روما,,0
3608,,Other,General Knowledge,,ما نظام الحكم في جزر القمر الاتحادية الإسلامية؟,,A,جمهوري,ملكي,فدرالي,أماراة,,0
3609,,Other,General Knowledge,,أقسم الله عزوجل بالتين والزيتون كناية عن الأرض التي تزرع فيها ومهبط الرسالات السماوية وهي أرض …؟,,C,مصر,الحجاز,فلسطين,اليمن,,0
3610,,Other,General Knowledge,,الماء الذي يتجمد على نحو أسرع عند وضعه في داخل الفريزرهو…؟,,C,الماء البارد,الماء المعتدل,الماء الساخن,كلها في وقت واحد,,0
