ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
7618,Jordan,STEM,Computer Science,High,ناتج العبارة المنطقية الأتية NOT 0 NAND (NOT(0 NAND 0)NAND NOT 1),,B,1,0,10,11,,0
7619,Jordan,STEM,Computer Science,High,قيمة A في العبارة المنطقية الآتية ليصبح الناتج النهائي 1؟ NOT)A OR 0) AND 1 OR NOT 0 AND 1,,C,0,1,"0,1",10,,0
7620,Jordan,STEM,Computer Science,High,أحد العبارات الآتية تعتبر خاطئة في قواعد الأولويات للعبارات المنطقية :,,C,تنفذ العمليات التي بداخل الأقواس أولاً,أولوية OR بعد AND,أولوية AND بعد OR,أولوية NOT قبل AND,,0
7621,Jordan,STEM,Computer Science,High,عند كتابة العبارة المنطقية الآتية (B NOT NOR A(NOT باستخدام البوابات المنطقية الأساسية فقط يكون الناتج الصحيح,,C,A AND NOT B,NOT(A OR NOT B),NOT(NOT(A OR NOT B)),NOT(NOT(A OR B)),,0
7622,Jordan,STEM,Computer Science,High,واحدة مما يلي ليست من خصائص خوارزميات المفتاح العام,,D,تستخدم مفتاحين,تسمى الخوارزميات اللاتناظرية,يتم إنتاج المفتاحين من خلال علمليات رياضية,تسمى الخوارزميات التناظرية,,0
7623,Jordan,STEM,Computer Science,High,واحدة مما يلي ليست من الضوابط التقنية:,,D,كلمات المرور,منح صلاحيات الوصول,الجدر النارية,براءات الاختراع,,0
7624,Jordan,STEM,Computer Science,High,أحد الأمثلة الآتية لا يصلح أن يكون عنوان رقمي,,C,252.0.0.10,200.0.1.10,10.10.12.14.6,255.0.0.0,,0
7625,Jordan,STEM,Computer Science,High,يتضمن هذا الإعتداء عروضا وهمية ومضللة  ويحتوي رابطا يتم الضغط عليه للحصول على معلومات إضافية  :,,A, الإعتداءات الالكترونية على البريد الإلكتروني,الإعتداءات الالكترونية على متصفحات الانترنت,مسايرة الركب,المداهنة,,0
7626,Jordan,STEM,Computer Science,High,من المعايير التي تصنف خوارزميات التشفير إلى شيفرات الكتل وشيفرات التدفق,,B,الآلية المستخدمة,كمية المعلومات المرسلة,المفتاح المستخدم,التبديل,,0
7627,Jordan,STEM,Computer Science,High,سلسلة من الرموز المستخدمة في خوارزمية التشفير، وتعتمد قوة التشفير على قوة هذا المفتاح,,A,مفتاح التشفير,خوارزمية التشفير,التشفير,نص الشيفرة,,0
7628,Jordan,STEM,Computer Science,High,جميع ما يلي أمثلة على السرية في أمن المعلومات ما عدا:,,A,نتائج طلبة الثانوية العامة,الموقف المالي لشركة قبل الإعلان,المعلومات العسكرية,المعلومات الشخصية,,0
7629,Jordan,STEM,Computer Science,High,نوع  من أنواع الإعتداءات الإلكترونية يكون الهدف منه الحصول على المعلومات السرية، حيث يتم الإخلال برسيتها,,C,الإيقاف,الهجوم المزور,التنصت على المعلومات,التعديل على المحتوى,,0
7630,Jordan,STEM,Computer Science,High,هو مجموعة من الرموز وقد تكون هذه الرموز أرقام أو حروف مرتبطة مع بعضها البعض بمجموعة من العلاقات وفك أسس وقواعد معٌينة، لتشكل الأعداد ذات المعاني الواضحة والاستخدامات المتعددة:,,B,النظام الرمزي,النظام العددي ,النظام الرقمي,النظام الحرفي,,0
7631,Jordan,STEM,Computer Science,High,النظام الذي لا يمكن استخدامه داخل الحاسوب:,,C,النظام الثنائي,النظام الثماني,النظام العشري,النظام السادس عشر,,0
7632,Jordan,STEM,Computer Science,High,عند عدم وجود رقم صغير في آخر العدد الذي يدل على أساس النظام، فهذا يعني أن العدد ممثل ب:,,B,النظام الثنائي,النظام العشري,النظام الثماني,النظام السادس عشر,,0
7633,Jordan,STEM,Computer Science,High,أحد الأعداد الآتية لا  يصلح في النظام العشري:,,C,1010,1119,F11111,1023,,0
7634,Jordan,STEM,Computer Science,High,جميع الأمثلة الآتية تكون أرقاماً عدا:,,D,4,0,3,10,,0
7635,Jordan,STEM,Computer Science,High,للتحويل من النظام العشري إلى النظام الثنائي يقسم العدد العشري على:,,B,10,2,16,8,,0
7636,Jordan,STEM,Computer Science,High,استطاع هذا البرنامج أن يخدع %30 من محاوريه ولم يميزوا أنه برنامج بل ظنوا أنه إنسان:,,D,برنامج يوجين غوستمان,برنامج برولوغ,برنامج بروسبكتور,برنامج آلان تورينغ,,0
7637,Jordan,STEM,Computer Science,High,من أهداف الذكاء الاصطناعي التي تتم عن طريق إنشاء أنظمة تحاكي تفكير وتعلم وتصرف الإنسان:,,C,إنشاء أنظمة خبيرة تظهر تصرفا ذكيا,برمجة الآلات على معالجة المعلومات بشكل متواز,تطبيق الذكاء الإنساني في الآلة,تقديم النصيحة لمستخدمي الأنظمة الخبيرة,,0
7638,Jordan,STEM,Computer Science,High,ٌيتطلب بناء برامجها كميات كبيرة من المعارف بمجال معٌين، والربط بين هذه المعارف المتوافرة والنتائج:,,A,الذكاء الاصطناعي,لسب,الشبكات العصبية,التخطيط والمعالجة,,0
7639,Jordan,STEM,Computer Science,High,الكاتب المسري الذي استخدم كلمة روبوتا في إحدى مسرحياته في عام 1920م:,,B,إدوارد فيغنبوم,كارل تشابيك,الجزري,جورج بوول,,0
7640,Jordan,STEM,Computer Science,High,من استخدامات ألعاب كاراكوري في القرن التاسع عشر في اليابان:,,A,إطلاق السهام,تقديم الصابون,حل مشاكل رياضية,استخدمت في أبحاث الفضاء,,0
7641,Jordan,STEM,Computer Science,High,من صفات الروبوت التي تكون في حالة التقاط ضوء يدل على وجود جسم قريب من الروبوت:,,C,التخطيط والمعالجة,الاستجابة وردة الفعل,الاستشعار,حساس الضوء,,0
7642,Jordan,STEM,Computer Science,High,يعتمد تصميمه على طبيعة المهمة التي يؤديها فقد تكون يدا أو بخاخا أو مطرقة,,C,المتحكم,ذراع ميكانيكية,المستجيب النهائي,الحساسات,,0
7643,Jordan,STEM,Computer Science,High,واحدة مما يلي ليست من محددات استخدام الروبوت في الصناعة:,,D,زيادة نسب البطالة وتقليل فرص العمل,تكلفة تشغيل الروبوت في المصانع عالية,الحاجة إلى برامج تدريبة للموظفين,يقوم الروبوت بالمهام التي تتطلب تكراراً من دون تعب,,0
7644,Jordan,STEM,Computer Science,High,النظام الخبير الذي يستخدم لتحديد مواقع الحفر للتنقيب عن النفط والمعادن,,C,باف,ديندرال,بروسبكتر,ليثيان,,0
7645,Jordan,STEM,Computer Science,High,هو برنامج حاسوبي يقوم بالبحث في قاعدة المعرفة لحل مسألة أو مشكلة عن طريق آلية استنتاج تحاكي الخبير:,,A,محرك الاستدلال,الذكاء الاصطناعي,الروبوت,خوارزميات البحث,,0
7646,Jordan,STEM,Computer Science,High,تعتبر المساعدة على تدريب المختصين ذوي الخبرة المنخفضة من :,,B,فوائد الروبوت في الصناعة,مزايا النظم الخبيرة,فوائد خوارزميات البحث,مزايا برامج الذكاء الاصطناعي,,0
7647,Jordan,STEM,Computer Science,High,الطريقة المستخدمة للتعبير عن المسألة لتسهيل عملية البحث عن الحلول الممكنة من خلال خوارزميات البحث:,,B,النقطة الهدف,شجرة البحث,المسار,مجموعة النقاط أو العقد,,0
7648,Jordan,STEM,Computer Science,High,واحدة مما يلي ليست من مبدأ عمل خوارزميات البحث:,,C,الهدف,المشكلة,جذر الشجرة,سلسلة من العمليات والنتائج,,0
7649,Jordan,STEM,Computer Science,High,تجد شجرة البحث حلاً محتملاً للمشكلة، عن طريق النظر في البيانات المتاحة بطريقة منظمة تعتمد على:,,B,الأب,هيكلية الشجرة,النقطة الهدف,النقطة الميتة,,0
7650,Jordan,STEM,Computer Science,High,تسمى خوارزمية البحث في العمق أولاً ب: ,,A,البحث الرأسي,البحث الأفقي,البحث الحدسي,البحث الهدفي,,0
7651,Jordan,STEM,Computer Science,High,يعود الاختلاف في اسماء الانظمة العددية إلى :,,B,اساس النظام,عدد رموز النظام,طبيعة النظام,وزن النظام,,0
7652,Jordan,STEM,Computer Science,High,أكثر أنظمة العد اســتعمالاً هو النظام:,,C,الثنائي,الثماني,العشري,السادس عشر,,0
7653,Jordan,STEM,Computer Science,High,النظام العددي الذي يعتبر نظام عد موضعي :,,D,الثنائي,العشري,السادس عشر,جميع ما ذكر,,0
7654,Jordan,STEM,Computer Science,High,عند تحويل العدد من النظام العشري الى أي نظام نستمربالقسمة حتى يصبح :,,A,ناتج القسمة صفر,باقي القسمة صفر,ناتج القسمة واحد,باقي القسمة واحد,,0
7655,Jordan,STEM,Computer Science,High,ينتمي العدد217 لنظام العد :,,D,الثماني,العشري,السادس عشر,جميع ما ذكر,,0
7656,Jordan,STEM,Computer Science,High,ينتمي العدد A97 لنظام العد :,,C,العشري,الثماني,السادس عشر,جميع ما ذكر,,0
7657,Jordan,STEM,Computer Science,High,اسم الخانة التي يقع فيها الرقم 2 داخل العدد 327 هي:,,B,آحاد,عشرات,مئات,آلاف,,0
7658,Jordan,STEM,Computer Science,High,وزن الخانة (المنزلة) حسب المعادلة :,,A,(اساس النظام) ترتيب الخانة,(ترتيب الخانة ) اساس النظام,(اسم الخانة ) ترتيب الخانة,اساس النظام X ترتيب الخانة,,0
7659,Jordan,STEM,Computer Science,High,وزن الرقم 6 في العدد 263 هو :,,A,10,100,60,6,,0
7660,Jordan,STEM,Computer Science,High,وزن الرقم 5 في العدد 325 هو :,,A,1,10,5,50,,0
7661,Jordan,STEM,Computer Science,High,وزن الرقم(الخانة )A في العدد 5A3:,,A,16,15,11,160,,0
7662,Jordan,STEM,Computer Science,High,المكافئ الثماني للعدد العشري 97 هو:,,B,97,141,1100001,133,,0
7663,Jordan,STEM,Computer Science,High,المكافئ الثنائي للعدد العشري 19 هو:,,A,10011,10001,10000,10111,,0
7664,Jordan,STEM,Computer Science,High,المكافئ العشري للعدد الثماني 57 هو:,,B,64,47,57,101111,,0
7665,Jordan,STEM,Computer Science,High,المكافئ السادس عشر للعدد العشري 101 هو:,,C,139,116,65,64,,0
7666,Jordan,STEM,Computer Science,High,المكافئ السادس عشر للعدد الثماني 365 هو:,,D,A7,118,B3,F5,,0
7667,Jordan,STEM,Computer Science,High,ناتج طرح العدد 35 من العدد 60 في النظام الثنائي يساوي :,,A,11001,10111,100001,10001,,0
7668,Jordan,STEM,Computer Science,High,حاصل ضرب العدد 111 و العدد 110 في النظام الثنائي يساوي :,,C,101111,110011,101010,42,,0
7669,Jordan,STEM,Computer Science,High,واحدة من الاتية تعتبر من ميزات برنامج الذكاء الاصطناعي:,,C,لغة معالج اللوائح,المحاكاة,التخطيط,اختبار تورينغ,,0
7670,Jordan,STEM,Computer Science,High,العالم الذي كان له بصمة واضحة في علم الذكاء الاصطناعي:,,B,كارل تشابيك,الآن تورينغ,يوجين غوستمان,كاركوري,,0
7671,Jordan,STEM,Computer Science,High,احدى الاتية ليست من صفات الروبوت:,,B,الاستشعار,التمثيل الرمزي,التخطيط والمعالجة,الاستجابة وردة الفعل,,0
7672,Jordan,STEM,Computer Science,High,النظام الخبير الذي يحدد مكونات المركبات الكيمائية :,,D,باف,بروسبكتر,ليثان,ديندرال,,0
7673,Jordan,STEM,Computer Science,High,النظام العددي الذي يسهل على المبرمجين استخدامه داخل الحاسوب ولأنه ينتج سلاسل طويلة من الارقام الثنائية هو:,,D,العشري,الثماني,السادس عشر,ب+ج,,0
7674,Jordan,STEM,Computer Science,High,رموز النظام الثماني تبدأ من الرقم 0 الى الرقم :,,B,8,7,1,111,,0
7675,Jordan,STEM,Computer Science,High,تبرز اهمية انظمة العد لاستخدامها في مجال :,,D,الحوسبة ومعالجة البيانات,القياسات وأنظمة التحكم,الاتصالات والتجارة,جميع ما ذكر,,0
7676,Jordan,STEM,Computer Science,High,استخدام البابليون نظام العد :,,C,الثنائي,العشري,الستيني,السادس عشر,,0
7677,Jordan,STEM,Computer Science,High,الفكرة التي اخذها العرب المسلمون عن الهنود في مجال الاعداد :,,A,حددوا لها اشكالا وأضافوا لها الصفر,قاموا بتحويلها لأرقام انجليزية,أخذوا جزءاً منها واستغنوا عن الباقي,العمليات الحسابية على الارقام,,0
7678,Jordan,STEM,Computer Science,High,يسمى نظام العد بأنه نظام عد موضعي لأنه:,,C,يضع الارقام على يمينه,يضع الارقام في الاس,قيمة الرقم تختلف باختلاف موضعه,قيمة الرقم تعتمد على وضعه بالأس,,0
7679,Jordan,STEM,Computer Science,High,عند كتابة المسار يجب البدء من :,,A,اليسار إلى اليمين,اليمين إلى اليسار,الأعلى إلى الأسفل,جميع ما ذكر,,0
7680,Jordan,STEM,Computer Science,High,احدى الاتية ليس مثالا على رقم :,,D,9,2,1,33,,0
7681,Jordan,STEM,Computer Science,High,النظام المستخدم بكثرة داخل الحاسوب :,,A,الثنائي,الثماني,العشري,السادس عشر,,0
7682,Jordan,STEM,Computer Science,High,المكافئ للرمز F بالنظام الثنائي هو :,,C,1010,1011,1111,1000,,0
7683,Jordan,STEM,Computer Science,High,يرمزللدارة الكهربائية في حالة الغلق الى:,,A,1,0,2,3,,0
7684,Jordan,STEM,Computer Science,High,العدد الذي ينتمي لجميع انظمة العد :,,D,97,22,107,111,,0
7685,Jordan,STEM,Computer Science,High,علم من علوم الحاسوب يختص بتصميم وتمثيل و برمجة نماذج حاسوبية في مجالات الحياة كافة هو:,,B,علم الروبوت,الذكاء الاصطناعي,النظم الخبيرة,خوارزمية البحث,,0
7686,Jordan,STEM,Computer Science,High,احدى الاتية ليست من المنهجيات التي يقوم عليها موضع الذكاء الاصطناعي :,,D,التفكير منطقيا,التصرف منطقيا,التفكير كإنسان,التعلم كإنسان,,0
7687,Jordan,STEM,Computer Science,High,اول برنامج حاسوب اجتاز اختبار تورينغ لأول مرة لطفل اوكراني يدعى يوجين غوستمان كان في عام:,,C,2000,50 م,2014,1950,,0
7688,Jordan,STEM,Computer Science,High,من انواع المشكلات التي لا تحتاج الى انظمة خبيرة :,,A,حل مسألة تربيعية,التنبؤ,التخطيط,التصميم,,0
7689,Jordan,STEM,Computer Science,High,احدي الاتية من لغات البرمجة المستخدمة في الذكاء الاصطناعي :,,D,لغة HTML,لغة C+++,لغة سي,لغة لسب,,0
7690,Jordan,STEM,Computer Science,High,آلة الكتروميكانيكية تبرمج بواسطة برامج حاسوبية للقيام بالعديد من الاعمال الخطرة الشاقة:,,A,الروبوت,النظام الخبير,شجرة البحث,الذكاء الاصطناعي,,0
7691,Jordan,STEM,Computer Science,High,للذكاء الاصطناعي تطبيقات في مجال :,,D,الروبوت الذكي,النظام الخبير,شجرة البحث,الذكاء الاصطناعي,,0
7692,Jordan,STEM,Computer Science,High,احدى الحالات الاتية ليست من تطبيقات الذكاء الاصطناعي :,,A,ذاكرة العمل,الانظمة البصرية,انظمة تمييز الصوت,انظمة تمييز خط اليد,,0
7693,Jordan,STEM,Computer Science,High,من مميزات برامج الذكاء الاصطناعي حيث انها قادرة على التعامل مع البيانات الرمزية بدلاً من الرقمية عن طريق المقارنة والتحليل هي :,,B,تمثيل المعرفة,التمثيل الرمزي,القدرة على التعلم,التخطيط,,0
7694,Jordan,STEM,Computer Science,High,من مميزات برامج الذكاء الاصطناعي قدرتها على اعطاء تشخيص لحاله مرضية دون الحصول على النتائج الطبية كاملة هي :,,C,القدرة على التعلم,التخطيط,التعامل مع بيانات غير مكتملة,تمثيل المعرفة,,0
